measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,1997,0.0016985665411485978,0.0021490368198281377,0.0013551800074603946
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,1997,0.003805581348968013,0.004731967322700908,0.0030858327736184546
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,1997,601.5629020086825,790.6001631773836,459.9188408447128
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,1997,169.5395109594327,214.5061524592081,135.2801682701848
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,1997,379.1897794181847,471.1473505943164,307.2911007542181
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,1998,5775.4949729342925,7625.063227648475,4434.860017408513
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,1998,1708.2761759017935,2179.784951313388,1340.9619826253227
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,1998,7483.771148836086,9413.722434695486,6061.24901456648
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,1998,0.005895735281050397,0.007783083516617555,0.004525798788196749
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,1998,0.0016359528260137353,0.00208615577195729,0.001284379079024042
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,1998,0.0036978475995308535,0.0046541951684964085,0.0029937947107737724
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,1998,586.2270369273431,773.9627933667779,450.149270214336
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,1998,163.27479394372162,208.3409836114106,128.1673856300978
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,1998,368.39444891113976,463.39780032843896,298.36969170037816
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,1999,5437.860292755574,7180.175418815525,4147.665805873374
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,1999,1641.747095994422,2106.3833400167996,1283.310638878723
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,1999,7079.607388749995,8890.09591582296,5726.115375293639
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,1999,0.005617097121042898,0.007416176279062519,0.004281127486707834
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,1999,0.0015997588828022384,0.0020520694882105012,0.001250723790403146
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,1999,0.003549854015472951,0.00445460666809359,0.0028681064689952797
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,1999,558.3820724995596,737.2902236215687,425.8995457835738
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,1999,159.64864427813484,204.8313320512029,124.79315735326347
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,1999,353.5896035381709,444.0140981952351,285.98971018947856
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2000,5170.641892304143,6786.22451741918,3903.946680748832
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2000,1593.112206234706,2059.388727961035,1239.4920497545427
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2000,6763.75409853885,8464.903827659582,5442.689345980695
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2000,0.005377232603330954,0.007054448655678645,0.004068730769042685
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2000,0.0015726004285572621,0.002032047238683878,0.0012238235601320787
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2000,0.0034253343974801212,0.004289381656090424,0.0027575764668155245
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2000,534.4104941298957,701.3886618271097,403.4915041826744
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2000,156.92810211377187,202.85825651743704,122.09506285361601
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2000,341.1338584171602,426.9323310383968,274.50519189653244
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2001,4934.306526097908,6556.2512867063115,3734.496139379083
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2001,1527.9956298868372,1985.2839812517348,1195.0857108628086
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2001,6462.302155984747,8054.59031703861,5166.339506483022
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2001,0.005121800025530695,0.00680960295805454,0.003875261317747456
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2001,0.0015207123896758303,0.0019753006341818504,0.0011896775307859407
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2001,0.003283380924470222,0.0040940021147362945,0.0026222991293588893
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2001,508.9549097463525,676.2523293296124,385.1990417524517
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2001,151.74308601950005,197.15574576775995,118.6822725648508
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2001,326.96345966879437,407.5260878717618,261.39357122119185
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2002,4940.378572812548,6612.5950779890545,3644.5415564826253
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2002,1554.6734358927827,2019.120786295815,1210.3361655834651
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2002,6495.052008705331,8184.408217012379,5161.439996128098
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2002,0.00502586567879751,0.006740719746762932,0.0037100888190160063
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2002,0.0015246522587057687,0.0019795546127753774,0.0011869890185186493
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2002,0.0032431782581005706,0.004083405135523611,0.0025751017391138224
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2002,499.3559527915871,668.377669226741,368.37734084613606
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2002,152.12152206994068,197.56671733314252,118.42884523148831
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2002,322.92091384341956,406.9123044993208,256.61640862363083
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2003,5174.053336024978,6959.851196466378,3781.252655339317
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2003,1650.590097860227,2159.2879015338235,1274.1078482750004
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2003,6824.643433885206,8604.51183484946,5410.975978510597
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2003,0.005023847784685276,0.00675192886492452,0.0036790355619014457
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2003,0.0015569132690709349,0.002035701118340076,0.0012014671696034193
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2003,0.0032652675585812556,0.00412034331232347,0.0025893029518644344
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2003,499.0972146291262,671.3580477038962,364.7454994228396
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2003,155.3305910117267,203.20215560757728,119.90131610615919
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2003,325.08938962141775,409.87276880911526,257.74985831146233
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2004,5583.324455663786,7560.17441821071,4072.52707358555
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2004,1667.7050901024836,2187.650953343392,1273.9254134309747
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2004,7251.029545766269,9210.060613809384,5703.010278050502
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2004,0.0051884122282607964,0.007035260488662312,0.003781515179438902
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2004,0.0015113129085784413,0.001981388604819028,0.0011540532093220225
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2004,0.0033267701668075536,0.0042261098729527045,0.002615566479356623
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2004,515.371563827872,697.845690979373,375.9166538344411
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2004,150.76937151922166,197.77523094250466,115.16960347800443
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2004,331.1745226340741,420.6488758537916,260.4722121858354
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2005,5799.764682605375,7767.140707939594,4227.805902975321
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2005,1779.1942407980066,2339.252351786006,1342.4907758220731
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2005,7578.958923403382,9640.226330905216,5978.294521570572
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2005,0.005158749760234821,0.006920470201380401,0.0037582686334991884
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2005,0.0015446016953191768,0.0020306931817546505,0.0011653915989564005
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2005,0.003329748779935455,0.004233190961235863,0.002629178191701425
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2005,512.3685091400744,686.1723746730454,373.49698237549376
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2005,154.08857543828947,202.5928671597451,116.2675139352323
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2005,331.4497631265415,421.59494017021706,261.4480858256795
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2006,6032.743672947229,7993.822533117765,4383.565768617874
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2006,1719.7735047411713,2271.3343861379076,1285.132442074458
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2006,7752.5171776884,9792.207328544417,6086.9066355473915
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2006,0.005312469548218298,0.007060313004401272,0.0038667197051370835
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2006,0.0014696967416294093,0.0019429942500920052,0.0010975565758126224
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2006,0.0033622691376306484,0.004243033754399196,0.002636898415687402
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2006,527.578248035841,699.079409928145,383.35359062711046
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2006,146.6029927074721,193.6210887824563,109.55178778727186
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2006,334.65635184283207,422.704562395622,262.7562018853346
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2007,6429.425051862482,8357.968152610578,4669.46042186455
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2007,1774.9728357819324,2360.189788736027,1318.4849298232239
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2007,8204.397887644414,10163.896882041116,6386.736518700861
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2007,0.005425802019106377,0.007048576858812107,0.003936923627895137
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2007,0.0014576791819992593,0.001938161113013125,0.0010829898783059667
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2007,0.0034147379909609094,0.004231908853462278,0.002660427773517886
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2007,538.8070719916726,700.4253586879009,391.31621838519123
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2007,145.39891002334164,193.33761949053283,108.00518622812959
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2007,339.8629723473956,421.03421265868207,264.5672828854651
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2008,6669.697433582745,8413.910404131839,4779.670988296078
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2008,1754.9970882362245,2264.0996727647434,1282.0548750749933
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2008,8424.694521818968,10268.98306264066,6472.132985940101
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2008,0.005565138747955194,0.00702236691248824,0.003993501649726282
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2008,0.0014187249276702235,0.0018313064410623472,0.0010365749682008383
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2008,0.00345911144468004,0.004215563395077548,0.0026575484821502026
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2008,552.59799007498,697.1095802012491,396.0054571670905
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2008,141.5053367918486,182.55425543006112,103.37202728093605
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2008,344.2578397397652,419.6209033233449,264.47042257469906
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2009,6861.666624503128,8539.574030645254,4939.3944095495235
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2009,1741.676774570255,2208.133622474722,1274.0350567257299
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2009,8603.343399073383,10341.65675090362,6598.955065277987
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2009,0.005429096090872625,0.006756529343047855,0.003904024189264682
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2009,0.0013393402594672108,0.0016993093911084013,0.0009794164115456722
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2009,0.0033550804496911566,0.004034205956215035,0.0025743071483239123
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2009,539.0066770379865,670.8118702737603,388.00581738610555
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2009,133.58070235753362,169.3563607760908,97.71416843262168
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2009,333.8693474464699,401.3279524924517,256.08518912661685
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2010,7261.586663338674,8911.097767172885,5224.346207636694
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2010,1712.721364201688,2150.0640369052567,1261.7439364838274
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2010,8974.30802754036,10679.326960231887,6849.590137217438
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2010,0.005282291824225126,0.006486604873685779,0.003801667209485766
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2010,0.0012044543138358768,0.0015121807444762197,0.0008870808318134632
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2010,0.003208890973303151,0.003815104133733806,0.002452264693159526
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2010,524.4144602135709,643.5382158385977,377.28981605061034
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2010,120.12397190430413,150.79757709570305,88.49407518616155
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2010,319.31373870894174,379.97980547381036,243.71441548772452
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2011,7442.536194835799,9056.883677896933,5407.966714999068
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2011,1701.2851292879466,2105.9820256382513,1258.2012747048898
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2011,9143.821324123744,10736.468825905034,7001.022187465744
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2011,0.00496026965980557,0.00603704808753737,0.003606957018627828
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2011,0.001099827611386913,0.001361279975165371,0.0008132842601334461
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2011,0.003000630039727943,0.0035212941114265745,0.00229531364698295
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2011,492.38940936529855,599.1927332438418,357.7846942166377
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2011,109.68793383787714,135.78018940813863,81.12073384919606
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2011,298.5701196218797,350.57430236632933,228.60202074075352
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2012,7345.9998012307215,8769.14246687897,5413.320792200369
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2012,1650.2029578346826,2020.6616900184654,1232.2791101115135
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2012,8996.202759065405,10457.073666897913,7098.160154122555
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2012,0.004624154078176137,0.005516724875665461,0.0034133359252311816
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2012,0.0010115656271789883,0.001238643175096073,0.0007554919110173093
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2012,0.002793890653706269,0.0032472733931791574,0.002204369209087864
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2012,459.01987824727274,547.9459319894625,338.25509368145447
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2012,100.88415008731371,123.53191844898497,75.33463087296525
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2012,277.9946071284342,323.13745739145423,219.34257110774612
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2013,7333.284914838422,8665.577519805116,5554.855606558808
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2013,1706.456663708279,2061.3344131234285,1279.8552698753804
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2013,9039.741578546698,10470.759478635106,7225.955385302067
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2013,0.004229870444179709,0.004995054240501838,0.003210437841079203
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2013,0.0009663801470448427,0.001168562388644725,0.0007248372989948305
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2013,0.0025831415901338647,0.0029916791768166157,0.0020617628884688566
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2013,419.9098385919651,496.19799311011803,318.0755348032426
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2013,96.3772797972506,116.42006955956323,72.2836811904248
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2013,257.0302152455576,297.7188605662241,205.45818173018822
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2014,7238.141390586731,8552.724149947146,5589.245093724518
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2014,1760.2760547366245,2092.7991528257526,1350.9779513133246
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2014,8998.417445323355,10392.840994961318,7337.381176513038
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2014,0.0039034478867693294,0.004613657092498625,0.0030098073452654505
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2014,0.0009323200326510751,0.00110928182141154,0.0007157972630483014
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2014,0.0024044794170494208,0.002776971796087678,0.0019596571243508626
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2014,387.5023611074672,457.8800859452018,299.2267702097226
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2014,92.97890478883373,110.54298707815566,71.35951771256107
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2014,239.24990844032524,276.32483951626705,195.08627881948945
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2015,6945.7129986800455,8306.848638977475,5437.968342968826
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2015,1784.6918257343539,2130.890814780576,1377.5849846852025
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2015,8730.404824414401,10238.027567938787,7214.233236773056
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2015,0.003538525092529817,0.00423348547339497,0.0027684200971224314
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2015,0.0008975549460021716,0.001071214461773114,0.0006923840846291164
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2015,0.0022095184962078926,0.0025876803102624743,0.0018269043944269291
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2015,351.2452211976837,420.07795142238155,274.99846219604404
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2015,89.51006813331391,106.87345527409428,69.09188693564211
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2015,219.83751651118783,257.8004800206624,181.65928730699338
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2016,6839.247399458112,8296.547986771298,5427.3650026785135
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2016,1893.3876417464955,2276.5646133544105,1470.1381825319527
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2016,8732.635041204609,10327.065595936394,7236.793755876814
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2016,0.0032852020399383175,0.003984734093199753,0.002605552743721077
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2016,0.0009003828207306269,0.0010820934734561158,0.0006993034191543067
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2016,0.002086799895285855,0.0024633471058470224,0.001730908971797038
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2016,325.9508569428181,395.40416774067586,258.66212614339514
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2016,89.78376658768332,107.95388189956228,69.71342820762031
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,3,Rate,2016,207.57019235655528,245.4689772460235,172.01482311630625
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,1,Number,2017,6976.706717088818,8816.467644038497,5321.829428901132
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,1,Number,2017,1997.4197028176723,2500.278991711688,1524.3232774278683
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,1,Number,2017,8974.12641990649,11009.10961754443,7192.603542185765
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,2,Percent,2017,0.0032293261474480666,0.004085858518523336,0.0024605235009789667
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,2,Percent,2017,0.0009224379500198661,0.0011545133456729365,0.0007036059845375136
5,Prevalence,68,Republic of Korea,3,Both,16,55-59 years,414,Stomach cancer,2,Percent,2017,0.002074564697811579,0.002546750981856236,0.001663258307080167
5,Prevalence,68,Republic of Korea,1,Male,16,55-59 years,414,Stomach cancer,3,Rate,2017,320.2639328995959,404.7176865046737,244.2972153245221
5,Prevalence,68,Republic of Korea,2,Female,16,55-59 years,414,Stomach cancer,3,Rate,2017,91.9729510643723,115.12755032284173,70.18880909374622
