Country,Year,Sex,ISO3,Age,nMx,nAx,n,nqx,lx,ndx,nLx,Tx,ex
Ethiopia,2010,m,ETH,45,0.00905,2.5284169635478833,5,0.04426,0.8056671058042568,0.035658826102896404,3.9402017793255695,21.936778497843253,27.228092520849383
Ethiopia,2010,m,ETH,50,0.01269,2.514610948856202,5,0.06151000000000001,0.7700082797013604,0.047363209284430684,3.732325396724246,17.996576718517684,23.37192624149115
Ethiopia,2010,m,ETH,55,0.01725,2.511522352487596,5,0.0827,0.7226450704169297,0.05976274732348008,3.4645070912162366,14.264251321793438,19.738945030876202
Ethiopia,2010,m,ETH,60,0.02597,2.4921057395181663,5,0.12190999999999999,0.6628823230934496,0.08081198400832244,3.1117437045946263,10.799744230577202,16.292098694348063
Ethiopia,2010,m,ETH,65,0.03767,2.4985106345144956,5,0.17213,0.5820703390851273,0.10019176746672297,2.659723054598432,7.688000525982575,13.208026607344808
Ethiopia,2010,m,ETH,70,0.05774,2.5013389116628595,5,0.2523,0.4818785716184043,0.12157796361932342,2.1056107311971495,5.028277471384143,10.434739719793964
Ethiopia,2010,m,ETH,75,0.08491,2.4996201507680293,5,0.3502,0.3603006079990809,0.12617727292127814,1.486011929351998,2.922666740186994,8.111745235229936
Ethiopia,2010,m,ETH,80,0.12836,2.49977043682001,5,0.4858700000000001,0.23412333507780275,0.11375350481425205,0.8862067997370835,1.436654810834996,6.136316187182169
Ethiopia,2010,m,ETH,85,0.21012,4.555584646908919,5,0.9608731343946778,0.12036983026355072,0.11566013609189332,0.5504480110979124,0.5504480110979124,4.572973226702256
Ethiopia,2010,t,ETH,0,0.0574,0.2990946323277761,1,0.05518,1,0.05518,0.9613240418118467,62.9223905265997,62.9223905265997
Ethiopia,2010,t,ETH,1,0.00742,1.5966782395852874,4,0.02916,0.94482,0.0275509512,3.713066199460916,61.96106648478786,65.57975750385032
Ethiopia,2010,t,ETH,5,0.00246,2.6733209686962027,5,0.01223,0.9172690488,0.011218200466824,4.560244092204878,58.24800028532694,63.501543371084836
Ethiopia,2010,t,ETH,10,0.00163,2.733385717307897,5,0.00812,0.9060508483331761,0.00735713288846539,4.513578459181221,53.68775619312206,59.25468343403595
Ethiopia,2010,t,ETH,15,0.00148,2.2496241152957737,5,0.0073700000000000015,0.8986937154447107,0.006623372682827519,4.475251812721296,49.17417773394084,54.71739357786365
Ethiopia,2010,t,ETH,20,0.00179,1.861465068106213,5,0.0089,0.8920703427618831,0.00793942605058076,4.435433547810481,44.69892592121954,50.10695208500038
Ethiopia,2010,t,ETH,25,0.00239,3.241974614113417,5,0.0119,0.8841309167113024,0.010521157908864499,4.402158120863807,40.263492373409065,45.54019276147133
Ethiopia,2010,t,ETH,30,0.00338,2.350525479113344,5,0.01675,0.8736097588024379,0.014632963459940834,4.329279130160011,35.861334252545255,41.0496035457579
Ethiopia,2010,t,ETH,35,0.00471,2.4452951003497105,5,0.02327,0.8589767953424969,0.0199883900276199,4.2438195387728035,31.532055122385245,36.70885557486169
Ethiopia,2010,t,ETH,40,0.00639,2.6130482716231427,5,0.03147,0.8389884053148771,0.02640296511525918,4.1319194233582435,27.28823558361244,32.5251641271145
Ethiopia,2010,t,ETH,45,0.0083,2.5714065702337336,5,0.04068,0.8125854401996179,0.033055975707320454,3.9826476755807776,23.156316160254196,28.497084755254374
Ethiopia,2010,t,ETH,50,0.0111,2.463191238663626,5,0.05398,0.7795294644922974,0.042079000493294216,3.7909009453418205,19.17366848467342,24.596464095377215
Ethiopia,2010,t,ETH,55,0.01496,2.525635161113584,5,0.07213,0.7374504639990032,0.0531923019682481,3.555635158305354,15.3827675393316,20.859390956125825
Ethiopia,2010,t,ETH,60,0.02237,2.497288799873587,5,0.10592,0.6842581620307551,0.07247662452229758,3.239902750214464,11.827132381026246,17.284605485633442
Ethiopia,2010,t,ETH,65,0.03277,2.499339470973876,5,0.15143999999999996,0.6117815375084574,0.09264819604028077,2.8272260006188823,8.58722963081178,14.036431478112508
Ethiopia,2010,t,ETH,70,0.05154,2.4994796673869395,5,0.22828000000000004,0.5191333414681767,0.11850775919035539,2.2993356459129877,5.760003630192898,11.095422254912116
Ethiopia,2010,t,ETH,75,0.07671,2.4999573976052005,5,0.32183,0.40062558227782125,0.12893333114447122,1.680789090659252,3.460667984279911,8.638160260769483
Ethiopia,2010,t,ETH,80,0.11739,2.499815100269382,5,0.45376999999999995,0.27169225113335005,0.12328579279678024,1.0502239781649225,1.7798788936206589,6.5510844942981885
Ethiopia,2010,t,ETH,85,0.1922,4.911741265450559,5,0.9449701604801061,0.1484064583365698,0.14023967475059254,0.7296549154557364,0.7296549154557364,4.916598129449043
Ethiopia,2015,f,ETH,0,0.03758,0.294957609507982,1,0.03661,1,0.03661,0.9741883980840872,68.64411366858054,68.64411366858054
Ethiopia,2015,f,ETH,1,0.00487,1.4386011346996952,4,0.01924,0.96339,0.0185356236,3.806082874743326,67.66992527049646,70.2414653157044
Ethiopia,2015,f,ETH,5,0.00145,4.0474376071632605,5,0.007239999999999999,0.9448543763999999,0.006840745685135999,4.717755644921379,63.86384239575314,67.59120134372607
Ethiopia,2015,f,ETH,10,0.00103,5,5,0.00515,0.9380136307148639,0.004830770198181549,4.69006815357432,59.146086750831756,63.054613295711164
Ethiopia,2015,f,ETH,15,9.6e-4,2.5,5,0.004788507581803672,0.9331828605166824,0.0044685532027933725,4.654742919576429,54.45601859725744,58.35514227844515
Ethiopia,2015,f,ETH,20,0.00118,0.6688707302283774,5,0.00587,0.9287143073138889,0.0054515529839325285,4.619960155875024,49.80127567768101,53.62389196061891
Ethiopia,2015,f,ETH,25,0.00161,1.1180124223601524,5,0.007999999999999998,0.9232627543299564,0.00738610203463965,4.587641015304131,45.181315521805985,48.93657337514457
Ethiopia,2015,f,ETH,30,0.0023,2.3372893605690592,5,0.011430000000000001,0.9158766522953168,0.010468470135735472,4.551508754667596,40.593674506501856,44.32220693121541
Ethiopia,2015,f,ETH,35,0.00336,2.679035621447099,5,0.01667,0.9054081821595812,0.015093154396600219,4.492010237083397,36.04216575183426,39.80764307416178
Ethiopia,2015,f,ETH,40,0.00445,2.7558691671724773,5,0.022030000000000004,0.890315027762981,0.019613640061618476,4.407559564408646,31.550155514750863,35.4370694988989
Ethiopia,2015,f,ETH,45,0.00585,2.569851938783984,5,0.028840000000000005,0.8707013877013625,0.0251110280213073,4.2924834224456925,27.142595950342216,31.173254497731108
Ethiopia,2015,f,ETH,50,0.00767,2.5406894659762997,5,0.03763999999999999,0.8455903596800552,0.031828021138357275,4.149676810737585,22.850112527896524,27.022673882590485
Ethiopia,2015,f,ETH,55,0.0105,2.524591231841569,5,0.05117,0.813762338541698,0.04164021886317869,3.965735129826541,18.70043571715894,22.980217726309423
Ethiopia,2015,f,ETH,60,0.01621,2.5137005787614157,5,0.07791,0.7721221196785193,0.06015603434415343,3.7110446850187193,14.734700587332398,19.083380998678468
Ethiopia,2015,f,ETH,65,0.02474,2.4982326280014817,5,0.11648999999999998,0.7119660853343658,0.08293692928060026,3.3523415230638745,11.02365590231368,15.483400304294776
Ethiopia,2015,f,ETH,70,0.04141,2.500565751189452,5,0.18763,0.6290291560537655,0.11802474055036802,2.850150701530259,7.671314379249805,12.195483000145876
Ethiopia,2015,f,ETH,75,0.06547,2.4989216339439615,5,0.28129000000000004,0.5110044155033976,0.14374043203695072,2.195515992621822,4.821163677719546,9.434681054507426
Ethiopia,2015,f,ETH,80,0.1026,2.5003911382981467,5,0.40829,0.36726398346644684,0.14995021180951557,1.4615030390790993,2.6256476850977237,7.1492109308279135
Ethiopia,2015,f,ETH,85,0.17137,5.3888521032976,5,0.9180249666972665,0.21731377165693125,0.1994994679882117,1.1641446460186244,1.1641446460186244,5.35697593917994
Ethiopia,2015,m,ETH,0,0.05,0.30035189401780116,1,0.048310000000000006,1,0.048310000000000006,0.9662000000000001,65.03785851514422,65.03785851514422
Ethiopia,2015,m,ETH,1,0.00521,1.7638223729571791,4,0.020600000000000004,0.95169,0.019604814000000005,3.7629201535508643,64.07165851514422,67.32408506461582
Ethiopia,2015,m,ETH,5,0.00156,1.6957441184245,5,0.0077599999999999995,0.9320851860000001,0.007232981043360001,4.636526309846154,60.30873836159336,64.70303279940055
Ethiopia,2015,m,ETH,10,0.00136,4.999999999999886,5,0.006799999999999999,0.9248522049566401,0.006288994993705152,4.6242610247832,55.67221205174721,60.195793180119296
Ethiopia,2015,m,ETH,15,0.0013,0.2369611812335961,5,0.00646,0.918563209962935,0.005933918336360559,4.5645525664312,51.04795102696401,55.5736943013686
Ethiopia,2015,m,ETH,20,0.00163,2.733385717307897,5,0.00812,0.9126292916265744,0.0074105498480077844,4.546349600004776,46.483398460532804,50.93349390274959
Ethiopia,2015,m,ETH,25,0.00192,1.1743616649179105,5,0.009530000000000002,0.9052187417785665,0.008626734609149742,4.49309094226549,41.93704886052803,46.328082843413576
Ethiopia,2015,m,ETH,30,0.00241,3.2710926694329032,5,0.011999999999999999,0.8965920071694168,0.010759104086033,4.464358541922407,37.44395791826254,41.76253816546378
Ethiopia,2015,m,ETH,35,0.00332,2.2534514959534135,5,0.01645,0.8858329030833838,0.014571951255721662,4.389141944494478,32.97959937634013,37.23004560063824
Ethiopia,2015,m,ETH,40,0.00488,2.6211836989913877,5,0.024119999999999996,0.8712609518276622,0.021014814158083206,4.306314376656396,28.590457431845657,32.81503362668884
Ethiopia,2015,m,ETH,45,0.00695,2.5577044948764467,5,0.03417,0.8502461376695789,0.02905291052416951,4.180274895563959,24.28414305518926,28.561309460045464
Ethiopia,2015,m,ETH,50,0.01033,2.480828334412152,5,0.05034,0.8211932271454093,0.041338867054499906,4.0018264331558475,20.1038681596253,24.481288319326936
Ethiopia,2015,m,ETH,55,0.01481,2.493933427523615,5,0.07140000000000002,0.7798543600909094,0.05568160131049094,3.7597300007083683,16.102041726469455,20.647498495222113
Ethiopia,2015,m,ETH,60,0.02278,2.4987501898342614,5,0.10775999999999998,0.7241727587804184,0.07803685648617788,3.4256741214301085,12.342311725761085,17.0433250576103
Ethiopia,2015,m,ETH,65,0.03385,2.5031381143222013,5,0.15606,0.6461359022942406,0.10083596891203918,2.9789060239893406,8.916637604330976,13.799941425125258
Ethiopia,2015,m,ETH,70,0.05263,2.498892886284306,5,0.23253999999999994,0.5452999333822014,0.1268040465086971,2.4093491641401688,5.937731580341636,10.888927756717463
Ethiopia,2015,m,ETH,75,0.07951,2.4999906420311113,5,0.33163,0.4184958868735043,0.13878579096386023,1.745513658204757,3.5283824162014676,8.431104168218422
Ethiopia,2015,m,ETH,80,0.12063,2.499997406079597,5,0.4633999999999999,0.2797100959096441,0.12961765844452905,1.074505997219009,1.7828687579967104,6.373987868398708
Ethiopia,2015,m,ETH,85,0.20226,4.706160311197269,5,0.9545680942665612,0.15009243746511503,0.14327345199489785,0.7083627607777014,0.7083627607777014,4.719510008239698
Ethiopia,2015,t,ETH,0,0.04388,0.30422138519459807,1,0.04258,1,0.04258,0.970373746581586,66.80285524521545,66.80285524521545
Ethiopia,2015,t,ETH,1,0.00504,1.7102398075804786,4,0.019929999999999996,0.95742,0.019081380599999996,3.785988214285714,65.83248149863387,68.76029485349571
Ethiopia,2015,t,ETH,5,0.00151,0.5849889624722664,5,0.007499999999999999,0.9383386194000001,0.0070375396455,4.660622281788079,62.04649328434816,66.12377664261801
Ethiopia,2015,t,ETH,10,0.0012,2.212931995540771,5,0.005979999999999999,0.9313010797545,0.00556918045693191,4.640983714109926,57.38587100256008,61.61903196513801
Ethiopia,2015,t,ETH,15,0.00113,1.8562850720696815,5,0.0056300000000000005,0.9257318992975682,0.0052118705930453094,4.612274861102043,52.74488728845015,56.97641760910713
Ethiopia,2015,t,ETH,20,0.00141,2.5,5,0.007025236042948606,0.9205200287045229,0.0064668704839111,4.586432967312836,48.13261242734811,52.28850098469521
Ethiopia,2015,t,ETH,25,0.00176,3.056390587747387,5,0.00877,0.9140531582206118,0.008016246197594766,4.55468533954248,43.54617946003527,47.640751600056454
Ethiopia,2015,t,ETH,30,0.00236,1.7433310657268066,5,0.011710000000000002,0.9060369120230171,0.01060969223978953,4.495632304995563,38.99149412049279,43.03521589802761
Ethiopia,2015,t,ETH,35,0.00334,2.4688304550319344,5,0.01656,0.8954272197832276,0.014828274759610247,4.439603221440194,34.49586181549723,38.524473070908286
Ethiopia,2015,t,ETH,40,0.00467,2.5888038890738585,5,0.02309,0.8805989450236172,0.020333029640595322,4.353967803125337,30.056258594057034,34.13160867828537
Ethiopia,2015,t,ETH,45,0.00639,2.512010768017376,5,0.03145,0.8602659153830219,0.027055363038796038,4.234016125007204,25.7022907909317,29.877146509388435
Ethiopia,2015,t,ETH,50,0.00892,2.5600860904360445,5,0.043649999999999994,0.8332105523442259,0.036369640609825456,4.0773139697113745,21.468274665924493,25.765725848675118
Ethiopia,2015,t,ETH,55,0.01251,2.468625792092709,5,0.060629999999999996,0.7968409117344004,0.0483124644784567,3.8619076321707997,17.39096069621312,21.824884290090015
Ethiopia,2015,t,ETH,60,0.01934,2.49401282101163,5,0.09222999999999998,0.7485284472559438,0.06903677869041568,3.5696369540028794,13.52905306404232,18.074200270729776
Ethiopia,2015,t,ETH,65,0.02895,2.505277298023408,5,0.13499999999999995,0.6794916685655281,0.09173137525634627,3.1686139984921,9.95941611003944,14.657157064287071
Ethiopia,2015,t,ETH,70,0.04668,2.5001503599599,5,0.20901,0.5877602933091818,0.12284777890455209,2.6317004906716384,6.7908021115473405,11.55369321277909
Ethiopia,2015,t,ETH,75,0.07204,2.499550755954296,5,0.30522,0.46491251440462966,0.14190059764658106,1.9697473299081214,4.159101620875702,8.945987668673272
Ethiopia,2015,t,ETH,80,0.11095,2.50002467080917,5,0.43429,0.3230119167580486,0.14028084532885293,1.2643609313100759,2.1893542909675805,6.777936594232565
Ethiopia,2015,t,ETH,85,0.1851,5.066220356591941,5,0.9369849885597956,0.18273107142919565,0.17121627087260408,0.9249933596575045,0.9249933596575045,5.062047480063725
Ethiopia,2019,f,ETH,0,0.03208,0.30463834041410465,1,0.031380000000000005,1,0.031380000000000005,0.9781795511221947,70.48181711019552,70.48181711019552
Ethiopia,2019,f,ETH,1,0.00351,1.3373805149506095,4,0.013910000000000002,0.96862,0.013473504200000003,3.8386051851851852,69.50363755907333,71.75531948449684
Ethiopia,2019,f,ETH,5,0.0011,0.01412664118322482,5,0.00547,0.9551464958000001,0.005224651332026001,4.7496830291145455,65.66503237388814,68.74865024646215
Ethiopia,2019,f,ETH,10,8.7e-4,2.5,5,0.00434055928355826,0.9499218444679741,0.0041231920806602505,4.73930124213822,60.91534934477359,64.12669600085958
Ethiopia,2019,f,ETH,15,8e-4,1.8671679197993851,5,0.00399,0.9457986523873139,0.003773736623025382,4.717170778781727,56.17604810263537,59.395356464972764
Ethiopia,2019,f,ETH,20,0.00102,2.5,5,0.00508702807840008,0.9420249157642884,0.0047921071970454055,4.6981443108288286,51.45887732385364,54.62581346068089
Ethiopia,2019,f,ETH,25,0.00132,2.6973381228700646,5,0.006580000000000001,0.937232808567243,0.00616699188037246,4.671963545736712,46.76073301302481,49.89233473858902
Ethiopia,2019,f,ETH,30,0.0018,1.2714392244593,5,0.008939999999999998,0.9310658166868705,0.00832372840118062,4.624293556211455,42.0887694672881,45.20493472422595
Ethiopia,2019,f,ETH,35,0.00257,2.255528585194554,5,0.01276,0.9227420882856899,0.011774189046525404,4.581396516157745,37.46447591107665,40.6012431715126
Ethiopia,2019,f,ETH,40,0.00364,2.5634121975585913,5,0.018040000000000007,0.9109678992391645,0.016433860902274534,4.514796951174322,32.8830793949189,36.09685854175836
Ethiopia,2019,f,ETH,45,0.00504,2.286391091700807,5,0.02486,0.8945340383368899,0.022238116193055085,4.412324641479183,28.36828244374458,31.71291558282863
Ethiopia,2019,f,ETH,50,0.00698,2.578829957053472,5,0.03432,0.8722959221438349,0.029937196047976417,4.288996568477996,23.9559578022654,27.463108784675995
Ethiopia,2019,f,ETH,55,0.00981,2.5526655728145897,5,0.0479,0.8423587260958584,0.040348982979991614,4.113046175330441,19.6669612337874,23.34748916882396
Ethiopia,2019,f,ETH,60,0.01526,2.512842735174104,5,0.07351,0.8020097431158668,0.058955736216447376,3.863416527945438,15.553915058456962,19.393673445947
Ethiopia,2019,f,ETH,65,0.02341,2.496565214070529,5,0.11057000000000002,0.7430540068994195,0.08215948154286883,3.509589130408749,11.690498530511523,15.733040158538516
Ethiopia,2019,f,ETH,70,0.03917,2.498122482619926,5,0.17837,0.6608945253565506,0.11788375648784792,3.009541906761499,8.180909400102774,12.378540124370373
Ethiopia,2019,f,ETH,75,0.06337,2.4988020502322517,5,0.2735,0.5430107688687026,0.14851344528559016,2.34359231948225,5.171367493341275,9.523508169304257
Ethiopia,2019,f,ETH,80,0.10163,2.4997243589381046,5,0.40519,0.3944973235831124,0.1598463705426413,1.5728266313356423,2.827775173859025,7.168046536222625
Ethiopia,2019,f,ETH,85,0.17177,5.378979521464508,5,0.9186517606517567,0.23465095304047112,0.21556251114924146,1.2549485425233828,1.2549485425233828,5.34815020464433
Ethiopia,2019,m,ETH,0,0.04277,0.3018953934160038,1,0.04153,1,0.04153,0.9710077156885667,66.89922134821234,66.89922134821234
Ethiopia,2019,m,ETH,1,0.00385,1.2730681392098404,4,0.01524,0.95847,0.0146070828,3.79404748051948,65.92821363252378,68.78484838599411
Ethiopia,2019,m,ETH,5,0.0012,5,5,0.005999999999999999,0.9438629172,0.005663177503199999,4.719314586,62.13416615200429,65.82965070428587
Ethiopia,2019,m,ETH,10,0.00115,3.4850780184821133,5,0.00574,0.9381997396968,0.0053852665058596325,4.682840439877942,57.414851566004295,61.196831694452584
Ethiopia,2019,m,ETH,15,0.00116,0.5178390007769167,5,0.00577,0.9328144731909404,0.005382339510311726,4.639947853717005,52.73201112612635,56.53000960174049
Ethiopia,2019,m,ETH,20,0.0015,1.4253798033957992,5,0.007459999999999998,0.9274321336806286,0.006918643717257487,4.612429144838326,48.09206327240935,51.85507545608763
Ethiopia,2019,m,ETH,25,0.00175,3.690885288823438,5,0.008730000000000002,0.9205134899633711,0.008036082767380232,4.592047295645846,43.47963412757102,47.23410857270669
Ethiopia,2019,m,ETH,30,0.00214,2.364907596093019,5,0.010639999999999998,0.9124774071959909,0.009708759612565341,4.536803557273524,38.88758683192518,42.61758869342889
Ethiopia,2019,m,ETH,35,0.00286,2.5376735940116646,5,0.014200000000000004,0.9027686475834256,0.012819314795684647,4.482277900589036,34.35078327465165,38.05048321804647
Ethiopia,2019,m,ETH,40,0.00422,2.2736319312228375,5,0.02086,0.8899493327877409,0.018564343081952275,4.3991334317422455,29.868505374062615,33.562029065745094
Ethiopia,2019,m,ETH,45,0.00607,2.632346333770869,5,0.02992,0.8713849897057887,0.0260718388919972,4.295195863590971,25.469371942320368,29.228609906305312
Ethiopia,2019,m,ETH,50,0.0093,2.4916704528244793,5,0.04544000000000001,0.8453131508137915,0.03841102957297869,4.130218233653622,21.1741760787294,25.0489135988773
Ethiopia,2019,m,ETH,55,0.01369,2.471653816632397,5,0.06616,0.8069021212408127,0.05338464434129217,3.8995357444333205,17.043957845075777,21.122707942403785
Ethiopia,2019,m,ETH,60,0.02138,2.492180119737334,5,0.10145999999999998,0.7535174768995206,0.07645188320622535,3.575859831909512,13.144422100642455,17.444083917903903
Ethiopia,2019,m,ETH,65,0.03191,2.4949003935488143,5,0.14773999999999998,0.6770655936932952,0.10002967081224742,3.134743679481273,9.568562268732943,14.132400697748967
Ethiopia,2019,m,ETH,70,0.04994,2.499477073181577,5,0.22198000000000004,0.5770359228810479,0.12809043416113503,2.5648865470791957,6.43381858925167,11.149771329882974
Ethiopia,2019,m,ETH,75,0.07637,2.5003345410788995,5,0.32064,0.4489454887199128,0.14394988150315283,1.8849008969903474,3.8689320421724744,8.61782140456303
Ethiopia,2019,m,ETH,80,0.11653,2.499920879960902,5,0.4512,0.30499560721675995,0.1376140179762021,1.1809321031168118,1.9840311451821273,6.50511383848253
Ethiopia,2019,m,ETH,85,0.19819,4.787587412913812,5,0.9509181975693518,0.16738158924055785,0.15916619914692487,0.8030990420653155,0.8030990420653155,4.7980130055469585
Ethiopia,2019,t,ETH,0,0.03751,0.29977632959527867,1,0.03654999999999999,1,0.03654999999999999,0.9744068248467075,68.69505670423055,68.69505670423055
Ethiopia,2019,t,ETH,1,0.00368,1.5787466102452754,4,0.01459,0.96345,0.0140567355,3.8197650815217394,67.72064987938384,70.28973987169427
Ethiopia,2019,t,ETH,5,0.00115,3.4850780184821133,5,0.00574,0.9493932645000001,0.0054495173382300005,4.738710728895653,63.900884797862105,67.30707620041484
Ethiopia,2019,t,ETH,10,0.00101,3.035517837497991,5,0.005040000000000001,0.9439437471617701,0.004757476485695323,4.710372758114179,59.16217406896645,62.67552939129478
Ethiopia,2019,t,ETH,15,9.8e-4,2.913275739743767,5,0.004889999999999999,0.9391862706760747,0.004592620863606005,4.6863478200061275,54.451801310852275,57.977637675277194
Ethiopia,2019,t,ETH,20,0.00126,2.472449701749042,5,0.006279999999999999,0.9345936498124687,0.005869248120822303,4.65813342922405,49.76545349084615,53.24822557999603
Ethiopia,2019,t,ETH,25,0.00154,1.609134990336088,5,0.007659999999999999,0.9287244016916465,0.007114028916958012,4.619499296725983,45.1073200616221,48.569112623142374
Ethiopia,2019,t,ETH,30,0.00197,1.8889833716161208,5,0.00979,0.9216103727746885,0.0090225655494642,4.5799825124183755,40.487820764896114,43.93160272599754
Ethiopia,2019,t,ETH,35,0.00271,2.8084413360837175,5,0.013470000000000001,0.9125878072252243,0.012292557763323771,4.535999174658218,35.90783825247774,39.347269345683664
Ethiopia,2019,t,ETH,40,0.00393,2.3835174682914726,5,0.01945,0.9002952494619005,0.017510742602033964,4.455659695174036,31.37183907781952,34.84616751734525
Ethiopia,2019,t,ETH,45,0.00556,2.440938165192023,5,0.027409999999999993,0.8827845068598666,0.02419712333302894,4.3520005994656374,26.916179382645485,30.490090360090747
Ethiopia,2019,t,ETH,50,0.0081,2.480473670949877,5,0.03969,0.8585873835268376,0.03407733325218019,4.207078179281504,22.564178783179848,26.280585082082727
Ethiopia,2019,t,ETH,55,0.01162,2.5002484509161604,5,0.056459999999999996,0.8245100502746574,0.04655183743850715,4.00618222362368,18.357100603898342,22.264253295376207
Ethiopia,2019,t,ETH,60,0.01809,2.495732043839773,5,0.08653000000000001,0.7779582128361503,0.0673167241567121,3.7212119489614204,14.350918380274662,18.446901316147144
Ethiopia,2019,t,ETH,65,0.0274,2.5008738402403736,5,0.12822,0.7106414886794382,0.09111845167847757,3.325490937170714,10.629706431313242,14.957902966045618
Ethiopia,2019,t,ETH,70,0.04407,2.4997180752068324,5,0.19848,0.6195230370009607,0.12296293238395067,2.7901731877456473,7.304215494142527,11.790062770710495
Ethiopia,2019,t,ETH,75,0.06938,2.5009145112289968,5,0.29563999999999996,0.49656010461701,0.14680302932897282,2.11592720278139,4.51404230639688,9.09062621911299
Ethiopia,2019,t,ETH,80,0.10843,2.500035022645495,5,0.42653,0.34975707528803723,0.14918188532260654,1.3758358878779537,2.39811510361549,6.8565163453535805
Ethiopia,2019,t,ETH,85,0.18344,5.103469240835321,5,0.9349456399229343,0.20057518996543067,0.1875268993348937,1.0222792157375364,1.0222792157375364,5.0967381155851195
Gabon,2000,f,GAB,0,0.05058,0.2998312714780802,1,0.04885,1,0.04885,0.9657967576117042,60.08654887787474,60.08654887787474
Gabon,2000,f,GAB,1,0.00797,1.5932765774467583,4,0.03128,0.95115,0.029751972000000005,3.732995232120452,59.120752120263035,62.15712781397575
Gabon,2000,f,GAB,5,0.00182,1.9643616052456991,5,0.00905,0.921398028,0.008338652153400001,4.5816770073626385,55.38775688814258,60.11273652101042
Gabon,2000,f,GAB,10,0.00127,1.262334296820427,5,0.00632,0.9130593758466,0.005770535255350512,4.543728547520088,50.80607988077994,55.643785305497694
Gabon,2000,f,GAB,15,0.00127,1.262334296820427,5,0.00632,0.9072888405912496,0.005734065472536697,4.515012183099761,46.26235133325986,50.989662016687255
Gabon,2000,f,GAB,20,0.00302,2.3474566530207994,5,0.014979999999999999,0.9015547751187128,0.013505290531278318,4.4719505070458005,41.747339150160094,46.30593758949697
Gabon,2000,f,GAB,25,0.00551,2.664673855022926,5,0.0272,0.8880494845874346,0.02415494598077822,4.383837746057752,37.2753886431143,41.97444994907182
Gabon,2000,f,GAB,30,0.00738,2.5703205307914914,5,0.03625,0.8638945386066563,0.03131617702449129,4.243384420662776,32.89155089705654,38.073571978017256
Gabon,2000,f,GAB,35,0.00822,2.461754072978195,5,0.04026,0.832578361582165,0.03351960483729796,4.0778108074571735,28.648166476393765,34.408973134916806
Gabon,2000,f,GAB,40,0.0095,2.458069494564356,5,0.04638,0.7990587567448671,0.03706034513782694,3.90108896187652,24.570355668936593,30.749122591471334
Gabon,2000,f,GAB,45,0.0118,2.5009537779959743,5,0.05731,0.7619984116070402,0.04367012896919947,3.7008583872202947,20.66926670706007,27.12507846764271
Gabon,2000,f,GAB,50,0.0148,2.5101204609401293,5,0.07137000000000002,0.7183282826378408,0.05126708953186271,3.4639925359366677,16.968408319839778,23.6220802242792
Gabon,2000,f,GAB,55,0.01842,2.502899411239177,5,0.08804999999999999,0.667061193105978,0.05873473805298136,3.1886394165570775,13.50441578390311,20.244643105415403
Gabon,2000,f,GAB,60,0.02457,2.4960313679746804,5,0.11573000000000001,0.6083264550529967,0.07040162064328331,2.8653488255304556,10.315776367346032,16.957632339772786
Gabon,2000,f,GAB,65,0.03423,2.4983134463150627,5,0.15764999999999998,0.5379248344097134,0.08480385014469131,2.47747152044088,7.450427541815577,13.850313399252576
Gabon,2000,f,GAB,70,0.05164,2.4992629896985896,5,0.22866999999999998,0.45312098426502206,0.10361517547188259,2.0064906171936987,4.972956021374697,10.974896758403284
Gabon,2000,f,GAB,75,0.07789,2.500254247813192,5,0.32598000000000005,0.3495058087931395,0.11393190355038764,1.462728252027059,2.9664654041809984,8.487599718082933
Gabon,2000,f,GAB,80,0.11917,2.4997885065650536,5,0.45907000000000003,0.23557390524275187,0.10814491267979011,0.9074843725752293,1.5037371521539393,6.383292540845655
Gabon,2000,f,GAB,85,0.20439,4.66445541244199,5,0.9563608968961937,0.12742899256296175,0.1218681056180925,0.5962527795787099,0.5962527795787099,4.679098277294358
Gabon,2000,m,GAB,0,0.06348,0.30021254877518544,1,0.060779999999999994,1,0.060779999999999994,0.9574669187145558,56.12740203243766,56.12740203243766
Gabon,2000,m,GAB,1,0.00818,1.5611094513105854,4,0.03208,0.93922,0.0301301776,3.6833957946210267,55.169935113723106,58.7401621704426
Gabon,2000,m,GAB,5,0.00187,1.5462258883394495,5,0.009289999999999998,0.9090898224,0.008445444450095999,4.516280454596791,51.48653931910208,56.63526095053781
Gabon,2000,m,GAB,10,0.00204,1.6126628341365858,5,0.01013,0.900644377949904,0.009123527548632528,4.472317425800258,46.97025886450529,52.15183707849435
Gabon,2000,m,GAB,15,0.0019,1.6547725245316087,5,0.009439999999999999,0.8915208504012715,0.008415956827788002,4.429450961993685,42.49794143870503,47.669038160550926
Gabon,2000,m,GAB,20,0.00282,2.976548193563417,5,0.014020000000000001,0.8831048935734835,0.012381130607900241,4.390471846773134,38.06849047671135,43.1075524025999
Gabon,2000,m,GAB,25,0.00361,2.3662520837593775,5,0.01788,0.8707237629655833,0.01556854088182463,4.312615202721505,33.67801862993821,38.67818941248923
Gabon,2000,m,GAB,30,0.0054,2.497497497497477,5,0.02664,0.8551552220837586,0.02278133511631133,4.218765762279876,29.365403427216705,34.33926691772046
Gabon,2000,m,GAB,35,0.0081,2.4487256073277592,5,0.03967999999999999,0.8323738869674473,0.0330285958348683,4.077604424057816,25.14663766493683,30.210747908674207
