ISO3,Country,Year,Sex,Age,AgeInt,nMx,nAx
KEN,Kenya,2015,b,70,5,0.04968,2.567754250607159
KEN,Kenya,2015,b,75,5,0.07435,2.520145599604711
KEN,Kenya,2015,b,80,5,0.1151,2.445808306535875
KEN,Kenya,2015,b,85,NA,0.19556,4.606540793094888
KEN,Kenya,2015,f,0,1,0.03300999999999999,0.17477817889999997
KEN,Kenya,2015,f,1,4,0.00355,1.3497169501989292
KEN,Kenya,2015,f,5,5,0.00114,2.1762656705677275
KEN,Kenya,2015,f,10,5,8.2e-4,2.5207892995966867
KEN,Kenya,2015,f,15,5,0.00127,2.6516823394894167
KEN,Kenya,2015,f,20,5,0.00172,2.648867086809943
KEN,Kenya,2015,f,25,5,0.00264,2.6749626415061143
KEN,Kenya,2015,f,30,5,0.00409,2.6590152986986353
KEN,Kenya,2015,f,35,5,0.0059,2.62086414027303
KEN,Kenya,2015,f,40,5,0.00775,2.584403203364924
KEN,Kenya,2015,f,45,5,0.00956,2.555115158392975
KEN,Kenya,2015,f,50,5,0.01111,2.54168758473029
KEN,Kenya,2015,f,55,5,0.01305,2.572061727889394
KEN,Kenya,2015,f,60,5,0.01789,2.603673929398822
KEN,Kenya,2015,f,65,5,0.02567,2.6199068174221423
KEN,Kenya,2015,f,70,5,0.04112,2.6071499038149533
KEN,Kenya,2015,f,75,5,0.06477,2.5591340552225743
KEN,Kenya,2015,f,80,5,0.10438,2.4873475087957453
KEN,Kenya,2015,f,85,NA,0.1837,4.712728648202285
KEN,Kenya,2015,m,0,1,0.04080999999999999,0.1613691701
KEN,Kenya,2015,m,1,4,0.00389,1.4221084758419438
KEN,Kenya,2015,m,5,5,0.00125,2.2223850565118175
KEN,Kenya,2015,m,10,5,0.00111,2.5816030999067263
KEN,Kenya,2015,m,15,5,0.00187,2.649688993823745
KEN,Kenya,2015,m,20,5,0.00232,2.568580769151482
KEN,Kenya,2015,m,25,5,0.00266,2.6079431615503483
KEN,Kenya,2015,m,30,5,0.004,2.6758755036088866
KEN,Kenya,2015,m,35,5,0.00644,2.6681027845715457
KEN,Kenya,2015,m,40,5,0.00956,2.6310173609601857
KEN,Kenya,2015,m,45,5,0.01329,2.596480162360325
KEN,Kenya,2015,m,50,5,0.01735,2.5686710575521503
KEN,Kenya,2015,m,55,5,0.02198,2.5688474984768273
KEN,Kenya,2015,m,60,5,0.03008,2.5700427535949064
KEN,Kenya,2015,m,65,5,0.04156,2.562377929350779
KEN,Kenya,2015,m,70,5,0.06149,2.5312423586773805
KEN,Kenya,2015,m,75,5,0.0893,2.4764758368554696
KEN,Kenya,2015,m,80,5,0.13415,2.3915998090436097
KEN,Kenya,2015,m,85,NA,0.22064,4.25580925189235
KEN,Kenya,2019,b,0,1,0.03358999999999999,0.15695174229024397
KEN,Kenya,2019,b,1,4,0.00298,1.3968746730229982
KEN,Kenya,2019,b,5,5,0.00107,2.2400285286279904
KEN,Kenya,2019,b,10,5,9.2e-4,2.541827726692597
KEN,Kenya,2019,b,15,5,0.00132,2.6300139004511434
KEN,Kenya,2019,b,20,5,0.00174,2.6084027243095655
KEN,Kenya,2019,b,25,5,0.00226,2.625452058982335
KEN,Kenya,2019,b,30,5,0.00325,2.651885397384239
KEN,Kenya,2019,b,35,5,0.00484,2.647366827768319
KEN,Kenya,2019,b,40,5,0.00692,2.623430217143665
KEN,Kenya,2019,b,45,5,0.00938,2.599439618200241
KEN,Kenya,2019,b,50,5,0.01225,2.5832422683756766
KEN,Kenya,2019,b,55,5,0.01581,2.588950389078319
KEN,Kenya,2019,b,60,5,0.02199,2.5950045571412637
KEN,Kenya,2019,b,65,5,0.03108,2.596046812564196
KEN,Kenya,2019,b,70,5,0.04758,2.57705036956088
KEN,Kenya,2019,b,75,5,0.0724,2.5290007987894056
KEN,Kenya,2019,b,80,5,0.1128,2.453698455537006
KEN,Kenya,2019,b,85,NA,0.19554,4.6389670733331725
KEN,Kenya,2019,f,0,1,0.03014,0.1636400246
KEN,Kenya,2019,f,1,4,0.00281,1.3541679646687736
KEN,Kenya,2019,f,5,5,0.00101,2.2111367699457425
KEN,Kenya,2019,f,10,5,7.6e-4,2.50451466297919
KEN,Kenya,2019,f,15,5,0.00104,2.629523185411162
KEN,Kenya,2019,f,20,5,0.00143,2.649289064279748
KEN,Kenya,2019,f,25,5,0.00216,2.6633075761528886
KEN,Kenya,2019,f,30,5,0.0032,2.64808724799108
KEN,Kenya,2019,f,35,5,0.00454,2.6276598878466495
KEN,Kenya,2019,f,40,5,0.00618,2.605928649146961
KEN,Kenya,2019,f,45,5,0.00803,2.582071293039059
KEN,Kenya,2019,f,50,5,0.00993,2.5654210953484755
KEN,Kenya,2019,f,55,5,0.01214,2.5836328708779157
KEN,Kenya,2019,f,60,5,0.01675,2.610963422976986
KEN,Kenya,2019,f,65,5,0.02445,2.628108385100716
KEN,Kenya,2019,f,70,5,0.03956,2.61648429187875
KEN,Kenya,2019,f,75,5,0.06352,2.567305996222563
KEN,Kenya,2019,f,80,5,0.10314,2.493898770897794
KEN,Kenya,2019,f,85,NA,0.18479,4.703336717851938
KEN,Kenya,2019,m,0,1,0.03695,0.14878475949999995
KEN,Kenya,2019,m,1,4,0.00314,1.4330644814424174
KEN,Kenya,2019,m,5,5,0.00113,2.261557203630187
KEN,Kenya,2019,m,10,5,0.00107,2.5702262492753096
KEN,Kenya,2019,m,15,5,0.0016,2.6331348613182657
KEN,Kenya,2019,m,20,5,0.00206,2.576678747873288
KEN,Kenya,2019,m,25,5,0.00236,2.59325343451478
KEN,Kenya,2019,m,30,5,0.0033,2.6556948115912764
KEN,Kenya,2019,m,35,5,0.00515,2.6652493913931554
KEN,Kenya,2019,m,40,5,0.00768,2.637508091678749
KEN,Kenya,2019,m,45,5,0.01076,2.6129808307195344
KEN,Kenya,2019,m,50,5,0.01471,2.59682594731731
KEN,Kenya,2019,m,55,5,0.01984,2.593582885480228
KEN,Kenya,2019,m,60,5,0.02811,2.584526426256835
KEN,Kenya,2019,m,65,5,0.03943,2.570684353405271
KEN,Kenya,2019,m,70,5,0.05854,2.540552683222095
KEN,Kenya,2019,m,75,5,0.08602,2.486716373821163
KEN,Kenya,2019,m,80,5,0.12982,2.402691982269335
KEN,Kenya,2019,m,85,NA,0.21764,4.345142384929582
LBR,Liberia,2000,b,0,1,0.13053,0.30644756097560977
LBR,Liberia,2000,b,1,4,0.01669,1.2395121951219512
LBR,Liberia,2000,b,5,5,0.0035,2.0483328119935367
LBR,Liberia,2000,b,10,5,0.0022,2.3603235413245756
LBR,Liberia,2000,b,15,5,0.00183,2.5365252316766433
LBR,Liberia,2000,b,20,5,0.00267,2.6405438523331473
LBR,Liberia,2000,b,25,5,0.00369,2.6145078011461846
LBR,Liberia,2000,b,30,5,0.0048,2.594037132901175
LBR,Liberia,2000,b,35,5,0.00608,2.5879459208909283
LBR,Liberia,2000,b,40,5,0.00778,2.58849332052646
LBR,Liberia,2000,b,45,5,0.01005,2.6027935391083936
LBR,Liberia,2000,b,50,5,0.01409,2.605182067198431
LBR,Liberia,2000,b,55,5,0.01917,2.6042462559739814
LBR,Liberia,2000,b,60,5,0.02815,2.595629258034879
LBR,Liberia,2000,b,65,5,0.0402,2.58000673602182
LBR,Liberia,2000,b,70,5,0.06178,2.5383613861057817
LBR,Liberia,2000,b,75,5,0.08964,2.4742585824638463
LBR,Liberia,2000,b,80,5,0.13381,2.388930064698428
LBR,Liberia,2000,b,85,NA,0.21148,4.315363614881591
LBR,Liberia,2000,f,0,1,0.11961,0.31411
LBR,Liberia,2000,f,1,4,0.01631,1.239
LBR,Liberia,2000,f,5,5,0.00342,2.036991533162983
LBR,Liberia,2000,f,10,5,0.00204,2.3597026694228083
LBR,Liberia,2000,f,15,5,0.00178,2.5688555613058783
LBR,Liberia,2000,f,20,5,0.00289,2.675292837215069
LBR,Liberia,2000,f,25,5,0.00425,2.6155149113498317
LBR,Liberia,2000,f,30,5,0.00525,2.566387040543563
LBR,Liberia,2000,f,35,5,0.00616,2.5609176490380943
LBR,Liberia,2000,f,40,5,0.00748,2.581783782627843
LBR,Liberia,2000,f,45,5,0.00983,2.6034565605262214
LBR,Liberia,2000,f,50,5,0.01356,2.599621341461265
LBR,Liberia,2000,f,55,5,0.01816,2.600650713983762
LBR,Liberia,2000,f,60,5,0.02636,2.595927567467249
LBR,Liberia,2000,f,65,5,0.03746,2.589244622103944
LBR,Liberia,2000,f,70,5,0.05884,2.5508716845385706
LBR,Liberia,2000,f,75,5,0.08613,2.483438990114398
LBR,Liberia,2000,f,80,5,0.12859,2.402220524824748
LBR,Liberia,2000,f,85,NA,0.20236,4.405220478340204
LBR,Liberia,2000,m,0,1,0.14109,0.29915
LBR,Liberia,2000,m,1,4,0.01706,1.24
LBR,Liberia,2000,m,5,5,0.00358,2.0587533063539443
LBR,Liberia,2000,m,10,5,0.00236,2.36089770342276
LBR,Liberia,2000,m,15,5,0.00188,2.504729110605574
LBR,Liberia,2000,m,20,5,0.00246,2.600408588537402
LBR,Liberia,2000,m,25,5,0.00312,2.6122530198242337
LBR,Liberia,2000,m,30,5,0.00435,2.626824668813743
LBR,Liberia,2000,m,35,5,0.00599,2.617039211787042
LBR,Liberia,2000,m,40,5,0.0081,2.5960526006475484
LBR,Liberia,2000,m,45,5,0.0103,2.6025631101057067
LBR,Liberia,2000,m,50,5,0.01469,2.6103342924135307
LBR,Liberia,2000,m,55,5,0.02026,2.6075179589609507
LBR,Liberia,2000,m,60,5,0.03014,2.595342111607852
LBR,Liberia,2000,m,65,5,0.04328,2.57032886010332
LBR,Liberia,2000,m,70,5,0.06512,2.524672684279519
LBR,Liberia,2000,m,75,5,0.09344,2.4632554918342096
LBR,Liberia,2000,m,80,5,0.13897,2.3742438553716587
LBR,Liberia,2000,m,85,NA,0.21987,4.2503430140097445
LBR,Liberia,2005,b,0,1,0.09944,0.30644756097560977
LBR,Liberia,2005,b,1,4,0.01084,1.255850901773162
LBR,Liberia,2005,b,5,5,0.00287,2.1244795451884833
LBR,Liberia,2005,b,10,5,0.00201,2.362020337719855
LBR,Liberia,2005,b,15,5,0.00151,2.5276319886472134
LBR,Liberia,2005,b,20,5,0.00233,2.666679545949682
LBR,Liberia,2005,b,25,5,0.00344,2.637685584188166
LBR,Liberia,2005,b,30,5,0.00467,2.6116469387833585
LBR,Liberia,2005,b,35,5,0.00616,2.594301227535581
LBR,Liberia,2005,b,40,5,0.00781,2.579393855721735
LBR,Liberia,2005,b,45,5,0.00975,2.5887074094214095
LBR,Liberia,2005,b,50,5,0.01318,2.594997221854608
LBR,Liberia,2005,b,55,5,0.01755,2.6037729316416827
LBR,Liberia,2005,b,60,5,0.02585,2.6007443754853754
LBR,Liberia,2005,b,65,5,0.03686,2.586699561134986
LBR,Liberia,2005,b,70,5,0.05666,2.5500084517117223
LBR,Liberia,2005,b,75,5,0.08258,2.494113615718419
LBR,Liberia,2005,b,80,5,0.12579,2.4125572101339694
LBR,Liberia,2005,b,85,NA,0.2033,4.466240899144669
LBR,Liberia,2005,f,0,1,0.09064999999999998,0.31411
LBR,Liberia,2005,f,1,4,0.01063,1.263145836539262
LBR,Liberia,2005,f,5,5,0.00281,2.1188486828258406
LBR,Liberia,2005,f,10,5,0.00192,2.3666094098919124
LBR,Liberia,2005,f,15,5,0.00151,2.560017970622447
LBR,Liberia,2005,f,20,5,0.0026,2.7042016158637727
LBR,Liberia,2005,f,25,5,0.00413,2.641726065808433
LBR,Liberia,2005,f,30,5,0.00535,2.58075848140186
LBR,Liberia,2005,f,35,5,0.00642,2.558385625490212
LBR,Liberia,2005,f,40,5,0.00755,2.5667865349496513
LBR,Liberia,2005,f,45,5,0.00954,2.5925308801842943
LBR,Liberia,2005,f,50,5,0.01295,2.594844559427792
LBR,Liberia,2005,f,55,5,0.01712,2.5996134495628236
LBR,Liberia,2005,f,60,5,0.02479,2.5983429324525615
LBR,Liberia,2005,f,65,5,0.03517,2.5924831877723813
LBR,Liberia,2005,f,70,5,0.05493,2.558437782882743
LBR,Liberia,2005,f,75,5,0.08064,2.4994678521384204
LBR,Liberia,2005,f,80,5,0.12272,2.4207637216753928
LBR,Liberia,2005,f,85,NA,0.19579,4.51158724821577
LBR,Liberia,2005,m,0,1,0.10783,0.29915
LBR,Liberia,2005,m,1,4,0.01104,1.24
LBR,Liberia,2005,m,5,5,0.00292,2.129971996465006
LBR,Liberia,2005,m,10,5,0.0021,2.3568503107974945
LBR,Liberia,2005,m,15,5,0.0015,2.4938773463641457
LBR,Liberia,2005,m,20,5,0.00207,2.6227219940876862
LBR,Liberia,2005,m,25,5,0.00276,2.630967213255103
LBR,Liberia,2005,m,30,5,0.00399,2.6492554337878076
LBR,Liberia,2005,m,35,5,0.00588,2.6344921357041846
LBR,Liberia,2005,m,40,5,0.00807,2.593609964739568
LBR,Liberia,2005,m,45,5,0.00999,2.5852994850527686
LBR,Liberia,2005,m,50,5,0.01343,2.5951472754112532
LBR,Liberia,2005,m,55,5,0.01804,2.6080596504160223
LBR,Liberia,2005,m,60,5,0.02702,2.6032022847536247
LBR,Liberia,2005,m,65,5,0.03879,2.5806834856285943
LBR,Liberia,2005,m,70,5,0.05866,2.5410061230332075
LBR,Liberia,2005,m,75,5,0.08491,2.4877660879642725
LBR,Liberia,2005,m,80,5,0.1293,2.4034533822747193
LBR,Liberia,2005,m,85,NA,0.21113,4.405746370059174
LBR,Liberia,2010,b,0,1,0.07607,0.294756284602439
LBR,Liberia,2010,b,1,4,0.00757,1.3045461520071957
LBR,Liberia,2010,b,5,5,0.00228,2.1826718056226637
LBR,Liberia,2010,b,10,5,0.00182,2.3931100633700524
LBR,Liberia,2010,b,15,5,0.00139,2.52592240935167
LBR,Liberia,2010,b,20,5,0.00209,2.648855622885381
LBR,Liberia,2010,b,25,5,0.0029,2.6260451369444007
LBR,Liberia,2010,b,30,5,0.00394,2.616628200151196
LBR,Liberia,2010,b,35,5,0.00528,2.6102181028154865
LBR,Liberia,2010,b,40,5,0.00705,2.596416349920427
LBR,Liberia,2010,b,45,5,0.009,2.597032980573702
LBR,Liberia,2010,b,50,5,0.01229,2.6028096082138505
LBR,Liberia,2010,b,55,5,0.01667,2.6114488380144074
LBR,Liberia,2010,b,60,5,0.02479,2.6063654172415416
LBR,Liberia,2010,b,65,5,0.03559,2.590810193180666
LBR,Liberia,2010,b,70,5,0.05472,2.555262253197993
LBR,Liberia,2010,b,75,5,0.0802,2.5028564257417596
LBR,Liberia,2010,b,80,5,0.12371,2.4209017111535895
LBR,Liberia,2010,b,85,NA,0.20092,4.490964876027655
LBR,Liberia,2010,f,0,1,0.06876,0.3135199964
LBR,Liberia,2010,f,1,4,0.00739,1.2951701037602967
LBR,Liberia,2010,f,5,5,0.00223,2.179452423898095
LBR,Liberia,2010,f,10,5,0.00175,2.394856073826668
LBR,Liberia,2010,f,15,5,0.00137,2.5438720324777058
LBR,Liberia,2010,f,20,5,0.00219,2.67795350519526
LBR,Liberia,2010,f,25,5,0.00329,2.6408546984061956
LBR,Liberia,2010,f,30,5,0.00445,2.60153729853413
LBR,Liberia,2010,f,35,5,0.0056,2.58061577437993
LBR,Liberia,2010,f,40,5,0.00693,2.5775844152340226
LBR,Liberia,2010,f,45,5,0.00871,2.594495538940765
LBR,Liberia,2010,f,50,5,0.0119,2.6037143483286234
LBR,Liberia,2010,f,55,5,0.01614,2.609287227308611
LBR,Liberia,2010,f,60,5,0.02363,2.6047008828925824
LBR,Liberia,2010,f,65,5,0.03379,2.597102937398625
LBR,Liberia,2010,f,70,5,0.0528,2.564626917767178
LBR,Liberia,2010,f,75,5,0.07813,2.5098406825987376
LBR,Liberia,2010,f,80,5,0.12091,2.4302442957363035
LBR,Liberia,2010,f,85,NA,0.19398,4.511471421790406
LBR,Liberia,2010,m,0,1,0.08309,0.29915
LBR,Liberia,2010,m,1,4,0.00775,1.304426370386653
LBR,Liberia,2010,m,5,5,0.00234,2.185669733707521
LBR,Liberia,2010,m,10,5,0.00189,2.392001237967408
LBR,Liberia,2010,m,15,5,0.00142,2.5077828770135104
LBR,Liberia,2010,m,20,5,0.00199,2.615354589564617
LBR,Liberia,2010,m,25,5,0.00252,2.609383248397264
LBR,Liberia,2010,m,30,5,0.00345,2.63388475816948
LBR,Liberia,2010,m,35,5,0.00496,2.642649362643685
LBR,Liberia,2010,m,40,5,0.00719,2.6159809707129944
LBR,Liberia,2010,m,45,5,0.0093,2.599639633507575
LBR,Liberia,2010,m,50,5,0.01273,2.602549034003479
LBR,Liberia,2010,m,55,5,0.01728,2.6139766204045034
LBR,Liberia,2010,m,60,5,0.02615,2.6078226583027284
LBR,Liberia,2010,m,65,5,0.03766,2.583948519369499
LBR,Liberia,2010,m,70,5,0.05702,2.5453143245670224
LBR,Liberia,2010,m,75,5,0.08279,2.494989825757744
LBR,Liberia,2010,m,80,5,0.12739,2.410343818939366
LBR,Liberia,2010,m,85,NA,0.20966,4.438468395287293
LBR,Liberia,2015,b,0,1,0.06928,0.28341791036097563
LBR,Liberia,2015,b,1,4,0.00663,1.3190417020260208
LBR,Liberia,2015,b,5,5,0.00188,2.191076860463754
LBR,Liberia,2015,b,10,5,0.00165,2.4481259048157313
LBR,Liberia,2015,b,15,5,0.00149,2.561511443396633
LBR,Liberia,2015,b,20,5,0.00225,2.655207253580116
LBR,Liberia,2015,b,25,5,0.00321,2.6262997800135315
LBR,Liberia,2015,b,30,5,0.00426,2.621435110851277
LBR,Liberia,2015,b,35,5,0.006,2.6058952036834313
LBR,Liberia,2015,b,40,5,0.00752,2.5961027855238683
LBR,Liberia,2015,b,45,5,0.01026,2.5900831583958475
LBR,Liberia,2015,b,50,5,0.01284,2.5837736622371272
LBR,Liberia,2015,b,55,5,0.01744,2.602731209829556
LBR,Liberia,2015,b,60,5,0.02503,2.5901587693585557
LBR,Liberia,2015,b,65,5,0.03453,2.5775657597360504
LBR,Liberia,2015,b,70,5,0.0513,2.553494928953216
LBR,Liberia,2015,b,75,5,0.07456,2.5144660412852047
LBR,Liberia,2015,b,80,5,0.1159,2.441094513460402
LBR,Liberia,2015,b,85,NA,0.19201,4.659902072550252
LBR,Liberia,2015,f,0,1,0.06264,0.2897689496
LBR,Liberia,2015,f,1,4,0.00645,1.3044256910391354
LBR,Liberia,2015,f,5,5,0.00183,2.191835317585239
LBR,Liberia,2015,f,10,5,0.00161,2.459344118448128
LBR,Liberia,2015,f,15,5,0.00153,2.57560023940827
LBR,Liberia,2015,f,20,5,0.00235,2.6602308279355382
LBR,Liberia,2015,f,25,5,0.00338,2.61980001543749
LBR,Liberia,2015,f,30,5,0.00432,2.6129756032450997
LBR,Liberia,2015,f,35,5,0.00607,2.597219776191084
LBR,Liberia,2015,f,40,5,0.00732,2.604209559603518
LBR,Liberia,2015,f,45,5,0.01077,2.5954461435370573
LBR,Liberia,2015,f,50,5,0.01289,2.5701909589357332
LBR,Liberia,2015,f,55,5,0.01716,2.599402225163563
LBR,Liberia,2015,f,60,5,0.02466,2.5868076162803693
LBR,Liberia,2015,f,65,5,0.03331,2.5753896531503044
LBR,Liberia,2015,f,70,5,0.04941,2.5609488490126138
LBR,Liberia,2015,f,75,5,0.07315,2.5222549417580535
LBR,Liberia,2015,f,80,5,0.11426,2.450898576170716
LBR,Liberia,2015,f,85,NA,0.18679,4.590233316377757
LBR,Liberia,2015,m,0,1,0.07564000000000001,0.2749222844
LBR,Liberia,2015,m,1,4,0.00681,1.3249461283217667
LBR,Liberia,2015,m,5,5,0.00193,2.190351186134553
LBR,Liberia,2015,m,10,5,0.00169,2.436904906982435
LBR,Liberia,2015,m,15,5,0.00145,2.547133190250956
LBR,Liberia,2015,m,20,5,0.00215,2.649062304810166
LBR,Liberia,2015,m,25,5,0.00303,2.633190975656198
LBR,Liberia,2015,m,30,5,0.0042,2.630786214453049
LBR,Liberia,2015,m,35,5,0.00592,2.6147550702729183
LBR,Liberia,2015,m,40,5,0.00773,2.587839757523717
LBR,Liberia,2015,m,45,5,0.00975,2.5844317888229287
LBR,Liberia,2015,m,50,5,0.01278,2.5981912981065975
LBR,Liberia,2015,m,55,5,0.01775,2.60660982170414
LBR,Liberia,2015,m,60,5,0.02546,2.5943356586957
LBR,Liberia,2015,m,65,5,0.03601,2.579954295159085
LBR,Liberia,2015,m,70,5,0.05357,2.5449648654174704
LBR,Liberia,2015,m,75,5,0.07635,2.505669134788094
LBR,Liberia,2015,m,80,5,0.11812,2.429729366427677
LBR,Liberia,2015,m,85,NA,0.19937,4.724324264583957
LBR,Liberia,2019,b,0,1,0.06494,0.26865118822926826
LBR,Liberia,2019,b,1,4,0.00601,1.328395065547419
LBR,Liberia,2019,b,5,5,0.00163,2.1951317075243573
LBR,Liberia,2019,b,10,5,0.00152,2.4277549445814572
LBR,Liberia,2019,b,15,5,0.00117,2.520878732542497
LBR,Liberia,2019,b,20,5,0.0017,2.6261085683315275
LBR,Liberia,2019,b,25,5,0.00218,2.606725517902137
LBR,Liberia,2019,b,30,5,0.0029,2.6167321977250357
LBR,Liberia,2019,b,35,5,0.00393,2.6240141415503047
LBR,Liberia,2019,b,40,5,0.00547,2.6161795922886277
LBR,Liberia,2019,b,45,5,0.00725,2.614096582005537
LBR,Liberia,2019,b,50,5,0.01017,2.6184219968408344
LBR,Liberia,2019,b,55,5,0.01417,2.627502908428818
LBR,Liberia,2019,b,60,5,0.02161,2.618611973291012
LBR,Liberia,2019,b,65,5,0.03108,2.602462021298798
LBR,Liberia,2019,b,70,5,0.04822,2.571090772534216
LBR,Liberia,2019,b,75,5,0.07081,2.525426295069835
LBR,Liberia,2019,b,80,5,0.1106,2.447791184362931
LBR,Liberia,2019,b,85,NA,0.18655,4.960736477005136
LBR,Liberia,2019,f,0,1,0.05848,0.2736244472
LBR,Liberia,2019,f,1,4,0.00583,1.3107300454985458
LBR,Liberia,2019,f,5,5,0.00158,2.1930722445960185
LBR,Liberia,2019,f,10,5,0.00146,2.4215177776594685
LBR,Liberia,2019,f,15,5,0.0011,2.520654912312172
LBR,Liberia,2019,f,20,5,0.00163,2.6352490935894655
LBR,Liberia,2019,f,25,5,0.00214,2.614127141526913
LBR,Liberia,2019,f,30,5,0.00288,2.615262286283082
LBR,Liberia,2019,f,35,5,0.00383,2.613105504276623
LBR,Liberia,2019,f,40,5,0.00515,2.6082525622416144
LBR,Liberia,2019,f,45,5,0.00678,2.615617996624614
LBR,Liberia,2019,f,50,5,0.0096,2.6248660679605726
LBR,Liberia,2019,f,55,5,0.01359,2.631059005960285
LBR,Liberia,2019,f,60,5,0.02063,2.619898503676167
LBR,Liberia,2019,f,65,5,0.0297,2.608733995373951
LBR,Liberia,2019,f,70,5,0.04679,2.5797914317835
LBR,Liberia,2019,f,75,5,0.06955,2.5319741015703268
LBR,Liberia,2019,f,80,5,0.10936,2.459600340361164
LBR,Liberia,2019,f,85,NA,0.18163,4.822011989584731
LBR,Liberia,2019,m,0,1,0.07114000000000001,0.26025133939999995
LBR,Liberia,2019,m,1,4,0.00618,1.33737128754747
LBR,Liberia,2019,m,5,5,0.00168,2.1987841545531888
LBR,Liberia,2019,m,10,5,0.00159,2.433420330458704
LBR,Liberia,2019,m,15,5,0.00124,2.5209331975149696
LBR,Liberia,2019,m,20,5,0.00178,2.617624128389009
LBR,Liberia,2019,m,25,5,0.00222,2.598493802495041
LBR,Liberia,2019,m,30,5,0.00292,2.6176197305722377
LBR,Liberia,2019,m,35,5,0.00402,2.6338791805008532
LBR,Liberia,2019,m,40,5,0.00578,2.6236325593633976
LBR,Liberia,2019,m,45,5,0.00771,2.6135960017675024
LBR,Liberia,2019,m,50,5,0.01077,2.6135592584800977
LBR,Liberia,2019,m,55,5,0.01481,2.6248460410737695
LBR,Liberia,2019,m,60,5,0.02274,2.61789477992985
LBR,Liberia,2019,m,65,5,0.03274,2.595936982730366
LBR,Liberia,2019,m,70,5,0.05,2.5611397075754296
LBR,Liberia,2019,m,75,5,0.07239,2.5176863758512305
LBR,Liberia,2019,m,80,5,0.11226,2.4439896912822237
LBR,Liberia,2019,m,85,NA,0.19343,4.880198866380295
LSO,Lesotho,2000,b,0,1,0.07987,0.3011017665048781
LSO,Lesotho,2000,b,1,4,0.00875,1.2964649478771904
LSO,Lesotho,2000,b,5,5,0.00151,2.0420858507532462
LSO,Lesotho,2000,b,10,5,0.0011,2.6226023460107597
LSO,Lesotho,2000,b,15,5,0.00275,2.8768148399581017
LSO,Lesotho,2000,b,20,5,0.0069,2.8139923174060892
LSO,Lesotho,2000,b,25,5,0.0133,2.681333067198754
LSO,Lesotho,2000,b,30,5,0.01882,2.568369606702098
LSO,Lesotho,2000,b,35,5,0.02229,2.516600240590444
LSO,Lesotho,2000,b,40,5,0.02547,2.500392583687221
LSO,Lesotho,2000,b,45,5,0.02881,2.496324089425484
LSO,Lesotho,2000,b,50,5,0.03338,2.483088508834388
LSO,Lesotho,2000,b,55,5,0.03709,2.478422825754372
LSO,Lesotho,2000,b,60,5,0.04361,2.483194572446928
LSO,Lesotho,2000,b,65,5,0.05292,2.4886028434703245
LSO,Lesotho,2000,b,70,5,0.07009,2.483178715339774
LSO,Lesotho,2000,b,75,5,0.09839,2.4354806993454896
LSO,Lesotho,2000,b,80,5,0.13755,2.367257700554721
LSO,Lesotho,2000,b,85,NA,0.21716,4.209686907955635
LSO,Lesotho,2000,f,0,1,0.07191000000000002,0.31411
LSO,Lesotho,2000,f,1,4,0.00852,1.290501784021707
LSO,Lesotho,2000,f,5,5,0.00147,1.945735740738584
LSO,Lesotho,2000,f,10,5,6.9e-4,2.6041324246905138
LSO,Lesotho,2000,f,15,5,0.00244,2.494916679277594
LSO,Lesotho,2000,f,20,5,0.00806,2.871452432867724
LSO,Lesotho,2000,f,25,5,0.01573,2.650328091804663
LSO,Lesotho,2000,f,30,5,0.01941,2.497921076166704
LSO,Lesotho,2000,f,35,5,0.01891,2.464221894617961
LSO,Lesotho,2000,f,40,5,0.01975,2.495345181619539
LSO,Lesotho,2000,f,45,5,0.02253,2.504326796994836
LSO,Lesotho,2000,f,50,5,0.02526,2.469214114707211
LSO,Lesotho,2000,f,55,5,0.02502,2.4668597243492685
LSO,Lesotho,2000,f,60,5,0.02767,2.5135913745894367
LSO,Lesotho,2000,f,65,5,0.03522,2.5596976289615085
LSO,Lesotho,2000,f,70,5,0.05241,2.5582656021776664
LSO,Lesotho,2000,f,75,5,0.07868,2.505745816371332
LSO,Lesotho,2000,f,80,5,0.11833,2.437581246382631
LSO,Lesotho,2000,f,85,NA,0.2037,4.413649106712184
LSO,Lesotho,2000,m,0,1,0.08765,0.29915
LSO,Lesotho,2000,m,1,4,0.00897,1.29219454530142
LSO,Lesotho,2000,m,5,5,0.00155,2.1060304769202034
LSO,Lesotho,2000,m,10,5,0.00151,2.6392338813891563
LSO,Lesotho,2000,m,15,5,0.00307,2.7659123178263307
LSO,Lesotho,2000,m,20,5,0.00558,2.737909301762784
LSO,Lesotho,2000,m,25,5,0.01017,2.7231558876712514
LSO,Lesotho,2000,m,30,5,0.01803,2.6572680801069897
LSO,Lesotho,2000,m,35,5,0.02591,2.5589271181812334
LSO,Lesotho,2000,m,40,5,0.031,2.498660861645375
LSO,Lesotho,2000,m,45,5,0.0351,2.4863378030549192
LSO,Lesotho,2000,m,50,5,0.04124,2.4837573252408616
LSO,Lesotho,2000,m,55,5,0.04904,2.4832796164183253
LSO,Lesotho,2000,m,60,5,0.06215,2.4735680437169107
LSO,Lesotho,2000,m,65,5,0.08042,2.444273847373163
LSO,Lesotho,2000,m,70,5,0.1063,2.3939778679229917
LSO,Lesotho,2000,m,75,5,0.13996,2.3219175651324697
LSO,Lesotho,2000,m,80,5,0.18329,2.233123144111476
LSO,Lesotho,2000,m,85,NA,0.2583,3.7786798457427833
