Country,Year,Sex,ISO3,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Tx,ex
Mali,2000,f,MLI,5,5,0.00449,1.9365026283531688,0.022145387904005293,0.8149882524380246,0.01804823098744744,4.019650553997203,48.440281602033146,59.43678507895641
Mali,2000,f,MLI,10,5,0.00206,2.3240793418741115,0.010243533580770759,0.7969400214505772,0.008163481871589157,3.962855277470464,44.42063104803594,55.73898894823005
Mali,2000,f,MLI,15,5,0.00197,2.5769690692951333,0.009803205663033067,0.788776539578988,0.0077325386396683606,3.925146517598153,40.457775770565476,51.29180920132329
Mali,2000,f,MLI,20,5,0.00304,2.6606032675702465,0.0150926645007492,0.7810440009393196,0.011788035066499994,3.8776431139802603,36.532629252967325,46.77409878192714
Mali,2000,f,MLI,25,5,0.00439,2.6090013457634544,0.021721995420618836,0.7692559658728196,0.016709774567973106,3.8063267808594787,32.65498613898706,42.45009150099445
Mali,2000,f,MLI,30,5,0.00536,2.5680185188780813,0.02645514604065333,0.7525461913048466,0.019908719393307156,3.7143133196468567,28.848659358127584,38.334735716496866
Mali,2000,f,MLI,35,5,0.00642,2.5631745234414427,0.03160554952285571,0.7326374719115394,0.023155409900799964,3.6067616667912716,25.13434603848073,34.30666189227558
Mali,2000,f,MLI,40,5,0.00774,2.581142396231144,0.03798877574167087,0.7094820620107394,0.026952354946464207,3.4822164013519648,21.527584371689457,30.342676051143904
Mali,2000,f,MLI,45,5,0.01024,2.6043568617682524,0.04997406688838958,0.6825297070642752,0.034108785234143034,3.330936058021781,18.04536797033749,26.438948786500397
Mali,2000,f,MLI,50,5,0.01415,2.599956308044728,0.06842620381456138,0.6484209218301321,0.044368982154774396,3.135617113411618,14.714431912315712,22.692716130727312
Mali,2000,f,MLI,55,5,0.01906,2.6000071186894975,0.09113130208243848,0.6040519396753578,0.055048039788037934,2.8881447947554,11.578814798904093,19.168574816806352
Mali,2000,f,MLI,60,5,0.02767,2.593534619788526,0.1297128254434777,0.5490038998873199,0.07121284703387243,2.5736482484232903,8.690670004148693,15.829887558052695
Mali,2000,f,MLI,65,5,0.03938,2.5855677028037687,0.1798041587572569,0.4777910528534474,0.08590881832005817,2.1815342387013255,6.1170217557254025,12.802713067131613
Mali,2000,f,MLI,70,5,0.06186,2.5440165390024916,0.26850656616450047,0.3918822345333893,0.10522295313543178,1.70098534004901,3.9354875170240775,10.042525968828436
Mali,2000,f,MLI,75,5,0.0903,2.4719590418533395,0.3675865670791682,0.2866592813979575,0.10537210117045645,1.1669114193849,2.2345021769750675,7.7949758545337255
Mali,2000,f,MLI,80,5,0.13339,2.3884146935033086,0.49463816382364906,0.181287180227501,0.08967155795249804,0.6722509779780946,1.0675907575901673,5.888947890581263
Mali,2000,f,MLI,85,NA,0.2069,4.3152005061470815,1,0.09161562227500299,0.09161562227500299,0.39533977961207273,0.39533977961207273,4.3152005061470815
Mali,2000,m,MLI,0,1,0.12402,0.29915,0.11410229503702021,1,0.11410229503702021,0.9200314065233044,52.62923086871975,52.62923086871975
Mali,2000,m,MLI,1,4,0.02639,1.24,0.09839338038865945,0.8858977049629798,0.08716646986986287,3.3030113630110978,51.70919946219645,58.369266759029806
Mali,2000,m,MLI,5,5,0.00459,1.9435821768170536,0.02263248975611224,0.7987312350931169,0.018077276496131847,3.938404465388201,48.40618809918535,60.60385017188179
Mali,2000,m,MLI,10,5,0.00218,2.324461976529304,0.01083679253395998,0.7806539585969852,0.008459784990130113,3.880635316573446,44.467783633797154,56.962221409491086
Mali,2000,m,MLI,15,5,0.00202,2.543423550749788,0.01005012840432499,0.772194173606855,0.007760650597820517,3.84190623654481,40.58714831722371,52.56080621230862
Mali,2000,m,MLI,20,5,0.00274,2.592080130379469,0.013610203951364027,0.7644335230090346,0.010404096155412686,3.7971153851871122,36.7452420806789,48.06859062909597
Mali,2000,m,MLI,25,5,0.00323,2.581758919486264,0.016024831345339635,0.7540294268536218,0.0120831943947524,3.7409270571988857,32.94812669549179,43.69607540779431
Mali,2000,m,MLI,30,5,0.00419,2.6040449563591204,0.020741772277152737,0.7419462324588695,0.015389279795553299,3.672859139750191,29.2071996382929,39.36565530024715
Mali,2000,m,MLI,35,5,0.00555,2.6026668197776117,0.027385628755552987,0.7265569526633161,0.01989721897540346,3.5850845000726954,25.534340498542708,35.144306863959265
Mali,2000,m,MLI,40,5,0.00725,2.5876827042564674,0.035626910264273046,0.7066597336879127,0.025176102919474353,3.4725659199274963,21.94925599847001,31.060572652019285
Mali,2000,m,MLI,45,5,0.00909,2.598999416912055,0.04447923642611679,0.6814836307684384,0.030311871533477853,3.334639332615825,18.476690078542514,27.112448845922046
Mali,2000,m,MLI,50,5,0.01277,2.6112832733997178,0.06195997823917572,0.6511717592349605,0.04034658803216393,3.1594822264811215,15.14205074592669,23.25354337190017
Mali,2000,m,MLI,55,5,0.01762,2.6153059652582353,0.08454745876170439,0.6108251712027966,0.051643715972879464,2.930971394601559,11.98256851944557,19.617018231010828
Mali,2000,m,MLI,60,5,0.02649,2.6073800157174207,0.12455560317172265,0.5591814552299171,0.06964918343860395,2.6292632479654183,9.05159712484401,16.187226955018186
Mali,2000,m,MLI,65,5,0.03845,2.5849854951075346,0.17591500614320574,0.4895322717913132,0.08611607259946633,2.239689794524482,6.422333876878592,13.119326849234614
Mali,2000,m,MLI,70,5,0.05851,2.543618404089099,0.2557874842586676,0.40341619919184685,0.10318881470047604,1.7636098906251245,4.18264408235411,10.368061795071918
Mali,2000,m,MLI,75,5,0.0851,2.4864484815532744,0.3505221734362308,0.3002273844913708,0.10523635533699023,1.236619921703763,2.4190341917289855,8.057340258375111
Mali,2000,m,MLI,80,5,0.1284,2.4020535375328076,0.48141226534155757,0.19499102915438057,0.09387107306649205,0.7310831235708105,1.1824142700252223,6.06394189082959
Mali,2000,m,MLI,85,NA,0.20964,4.463324193516627,1,0.10111995608788853,0.10111995608788853,0.45133114645441175,0.45133114645441175,4.463324193516627
Mali,2005,b,MLI,0,1,0.09635,0.30644756097560977,0.09031482240280307,1,0.09031482240280307,0.9373619346424813,56.10475830813658,56.10475830813658
Mali,2005,b,MLI,1,4,0.02015,1.2621803549347153,0.07638600806330102,0.9096851775971969,0.0694872193110049,3.4484972362781585,55.1673963734941,60.644492987355115
Mali,2005,b,MLI,5,5,0.00397,1.9840384540227431,0.01961514071484384,0.840197958286192,0.01648060118010815,4.151284932017166,51.71889913721594,61.55561154029753
Mali,2005,b,MLI,10,5,0.00199,2.298565900359675,0.009896796269589475,0.823717357106084,0.008152162867003593,4.096564254775675,47.56761420519878,57.74749529658472
Mali,2005,b,MLI,15,5,0.00154,2.5129027507089936,0.007670620528008032,0.8155651942390802,0.006255891120859147,4.0622669615968485,43.4710499504231,53.30174737407897
Mali,2005,b,MLI,20,5,0.00215,2.640601807184191,0.010695743635858677,0.8093093031182211,0.008656164828267934,4.026123175938575,39.40878298882625,48.69434076315017
Mali,2005,b,MLI,25,5,0.00309,2.6280456524105604,0.015337585636440488,0.8006531382899532,0.012280086073606986,3.974137887898701,35.38265981288768,44.192245206780164
Mali,2005,b,MLI,30,5,0.0041,2.608141250405987,0.020300916607449544,0.7883730522163462,0.01600469558860451,3.903584289903539,31.408521924988978,39.83966960399074
Mali,2005,b,MLI,35,5,0.00541,2.5965690996322897,0.02670279527105174,0.7723683566277416,0.020624394100869265,3.8122724770553176,27.504937635085437,35.61116583695309
Mali,2005,b,MLI,40,5,0.00688,2.589609405963402,0.03383883412449056,0.7517439625268724,0.025438139252034083,3.6974039610514655,23.69266515803012,31.516934407282566
Mali,2005,b,MLI,45,5,0.00891,2.60094513253695,0.043617647535030536,0.7263058232748383,0.03167975140224207,3.5555276545726233,19.995261196978653,27.530085201330312
Mali,2005,b,MLI,50,5,0.01221,2.605319895039797,0.0593156666092838,0.6946260718725963,0.04120220849731133,3.374464250394048,16.43973354240603,23.66702634424194
Mali,2005,b,MLI,55,5,0.01669,2.6136064225535183,0.08025358719416238,0.6534238633752849,0.05243960899413488,3.1419777707690164,13.065269292011983,19.99509051371778
Mali,2005,b,MLI,60,5,0.02489,2.6091021973938204,0.11746001928892223,0.60098425438115,0.07059162211194843,2.8361439177158867,9.923291521242968,16.5117329595619
Mali,2005,b,MLI,65,5,0.03614,2.596524590555276,0.16625851882549486,0.5303926322692016,0.08818229343703284,2.440019187521661,7.087147603527081,13.362077774734223
Mali,2005,b,MLI,70,5,0.05678,2.556375827469935,0.24930867544776425,0.4422103388321688,0.11024687384355504,1.9416497682908607,4.64712841600542,10.508864239307474
Mali,2005,b,MLI,75,5,0.08358,2.4911750587176167,0.3454610958572183,0.3319634649886138,0.11468046239952584,1.372104120597342,2.7054786477145587,8.149928932111115
Mali,2005,b,MLI,80,5,0.12554,2.409766497880998,0.47367224690118065,0.21728300258908795,0.10292092804980835,0.8198257770416468,1.3333745271172168,6.13657999580764
Mali,2005,b,MLI,85,NA,0.20183,4.490551191419521,1,0.11436207453927959,0.11436207453927959,0.51354875007557,0.51354875007557,4.490551191419521
Mali,2005,f,MLI,0,1,0.08801,0.31411,0.08299970779057426,1,0.08299970779057426,0.943071330423523,56.275352641687995,56.275352641687995
Mali,2005,f,MLI,1,4,0.02,1.2669594754247355,0.07585377137765976,0.9170002922094257,0.06955793051850098,3.477896525925049,55.33228131126447,60.34052745822638
Mali,2005,f,MLI,5,5,0.00394,1.972100034498356,0.019467751171780373,0.8474423616909247,0.016497797029824825,4.187258129397164,51.85438478533942,61.189276261659806
Mali,2005,f,MLI,10,5,0.00187,2.30039618606577,0.009303035864242483,0.8309445646610999,0.007730307086239569,4.133854056812605,47.667126655942255,57.364990016371614
Mali,2005,f,MLI,15,5,0.00154,2.5470337618368517,0.007671022191988312,0.8232142575748602,0.006314894838617935,4.100581064037621,43.53327259912965,52.88206830549323
Mali,2005,f,MLI,20,5,0.00238,2.6776563340051336,0.011834588125759035,0.8168993627362423,0.009667667498178456,4.062045167301872,39.43269153509203,48.27117431333329
Mali,2005,f,MLI,25,5,0.0037,2.636697329283322,0.01833963420595408,0.8072316952380639,0.014804334010118297,4.001171354086026,35.37064636779016,43.81721701023999
Mali,2005,f,MLI,30,5,0.00476,2.585878496653905,0.023529616044204907,0.7924273612279455,0.018645511552616026,3.917124275759669,31.369475013704132,39.58656218671449
Mali,2005,f,MLI,35,5,0.00586,2.5672432409435633,0.028888171537846303,0.7737818496753296,0.022353142806292924,3.814529489128485,27.452350737944464,35.47815285336968
Mali,2005,f,MLI,40,5,0.00697,2.576713456046725,0.034271149752199026,0.7514287068690366,0.02575232574121002,3.6947382699010074,23.63782124881598,31.45717089690016
Mali,2005,f,MLI,45,5,0.00908,2.6007639671841702,0.0444320450905755,0.7256763811278266,0.03224328568743724,3.551022652801459,19.943082978914973,27.482061560168145
Mali,2005,f,MLI,50,5,0.01238,2.601775847012057,0.06011517942043844,0.6934330954403893,0.04168585494846902,3.3671934530265766,16.392060326113512,23.638993341820743
Mali,2005,f,MLI,55,5,0.01675,2.609004370078642,0.0805250384963381,0.6517472404919203,0.05248197163049401,3.133252037641434,13.024866873086935,19.984537047300936
Mali,2005,f,MLI,60,5,0.0247,2.6060816769668196,0.11660516211647326,0.5992652688614264,0.06987742382635856,2.829045499042857,9.891614835445502,16.506237470159196
Mali,2005,f,MLI,65,5,0.03568,2.600359610229675,0.1643301860142595,0.5293878450350679,0.08699440304830068,2.4381839419366784,7.062569336402644,13.341011514789887
Mali,2005,f,MLI,70,5,0.05713,2.560497446207081,0.2507089932504697,0.44239344198676717,0.11091201446111247,1.9413970674096346,4.624385394465966,10.453105664717992
Mali,2005,f,MLI,75,5,0.08446,2.4893683662719948,0.34841855949004574,0.3314814275256547,0.1154942814761926,1.3674435410394579,2.6829883270563317,8.093932583443712
Mali,2005,f,MLI,80,5,0.12633,2.409012560667967,0.47588393527335393,0.2159871460494621,0.10278481303047866,0.8136215707312489,1.3155447860168739,6.090847580881539
Mali,2005,f,MLI,85,NA,0.19885,4.43385928452071,1,0.11320233301898343,0.11320233301898343,0.501923215285625,0.501923215285625,4.43385928452071
Mali,2005,m,MLI,0,1,0.10442999999999998,0.29915,0.09730804686843614,1,0.09730804686843614,0.9318016553522566,55.95701285836785,55.95701285836785
Mali,2005,m,MLI,1,4,0.02031,1.247810854785402,0.07693932548263673,0.9026919531315638,0.06945250999254644,3.4196213684168604,55.02521120301559,60.95679817696999
Mali,2005,m,MLI,5,5,0.004,1.9940403441090095,0.019762380328117224,0.8332394431390173,0.016466794779701865,4.116698694925467,51.60558983459873,61.933685760467384
Mali,2005,m,MLI,10,5,0.0021,2.296768344855343,0.010440730203980526,0.8167726483593155,0.00852770285951027,4.060810885481081,47.488891139673264,58.14211731387692
Mali,2005,m,MLI,15,5,0.00154,2.4792047204557117,0.0076702240007406625,0.8082449454998052,0.006199419779449935,4.025597259383075,43.42808025419218,53.73133540270639
Mali,2005,m,MLI,20,5,0.00193,2.5952450299481984,0.009605419546838245,0.8020455257203553,0.007703983770208457,3.9917014353411693,39.402482994809105,49.12748931479901
Mali,2005,m,MLI,25,5,0.00248,2.6152398892642736,0.012327095032006328,0.7943415419501468,0.009791923675489901,3.948356320762057,35.410781559467935,44.578785937007346
Mali,2005,m,MLI,30,5,0.00344,2.6359750891411893,0.01706125369313081,0.7845496182746569,0.013385400072232857,3.8911046721607145,31.46242523870588,40.10253080983776
Mali,2005,m,MLI,35,5,0.00493,2.630777003237266,0.02436540550034821,0.771164218202424,0.01878972888386107,3.811304033237539,27.571320566545165,35.75285252577413
Mali,2005,m,MLI,40,5,0.00677,2.6044651672520445,0.033309789468415285,0.752374489318563,0.0250614358406078,3.701836904077961,23.760016533307624,31.580040087254197
Mali,2005,m,MLI,45,5,0.00871,2.6014522587880995,0.04265880004249789,0.7273130534779552,0.031026302116614665,3.562147200529812,20.058179629229663,27.578467804631018
Mali,2005,m,MLI,50,5,0.01202,2.6094444026584984,0.0584212945798045,0.6962867513613404,0.040677973413295966,3.384190799775039,16.496032428699852,23.691435168697012
Mali,2005,m,MLI,55,5,0.01661,2.6191225570948,0.07989061580229542,0.6556087779480445,0.05237698899565964,3.153340698113163,13.111841628924813,19.999490656551117
Mali,2005,m,MLI,60,5,0.02514,2.6128425570590705,0.11858343588407437,0.6032317889523849,0.07153329816847062,2.845397699620947,9.95850093081165,16.508581134469537
Mali,2005,m,MLI,65,5,0.03671,2.5917082258059123,0.168640743228916,0.5316984907839143,0.08966602865949225,2.442550494674265,7.113103231190704,13.378076775624166
Mali,2005,m,MLI,70,5,0.05636,2.5514829839477504,0.24762776053899105,0.44203246212442204,0.10945950868140701,1.9421488410469663,4.670552736516439,10.566085382212913
Mali,2005,m,MLI,75,5,0.08258,2.4933897854120866,0.3420889911411176,0.332572953443015,0.11376954612414289,1.3776888607912678,2.728403895469472,8.203925987435934
Mali,2005,m,MLI,80,5,0.12469,2.4119027142700205,0.47134297800620867,0.21880340731887216,0.10313144960358267,0.8271028118019303,1.3507150346782044,6.173190130945931
Mali,2005,m,MLI,85,NA,0.20502,4.52669975695469,1,0.11567195771528949,0.11567195771528949,0.5236122228762741,0.5236122228762741,4.52669975695469
Mali,2010,b,MLI,0,1,0.08160000000000002,0.30399063063414633,0.07721464339516909,1,0.07721464339516909,0.9462578847447191,59.038754471176794,59.038754471176794
Mali,2010,b,MLI,1,4,0.01519,1.2927927208843335,0.05836008851088157,0.922785356604831,0.05385383508800335,3.5453479320607864,58.09249658643208,62.95342266826772
Mali,2010,b,MLI,5,5,0.00349,2.0345349693496,0.017271251648134606,0.8689315215168276,0.01500753497311362,4.300153287425107,54.54714865437129,62.77496822667048
Mali,2010,b,MLI,10,5,0.00188,2.3116544536194943,0.009352730461986123,0.853923986543714,0.007986520881168023,4.2481494048766075,50.24699536694618,58.8424686022963
Mali,2010,b,MLI,15,5,0.00144,2.501386126916215,0.007174187245756299,0.8459374656625459,0.006068913776863644,4.214523456155308,45.998845962069574,54.376177707229054
Mali,2010,b,MLI,20,5,0.00192,2.6190975690499014,0.009556314905492332,0.8398685518856823,0.008026048361039406,4.1802335213746895,41.78432250591427,49.75102641014435
Mali,2010,b,MLI,25,5,0.0026,2.6148573677155884,0.012919879038821427,0.831842503524643,0.010747304524888774,4.133578663418759,37.60408898453958,45.205779730183714
Mali,2010,b,MLI,30,5,0.00342,2.6094616224865463,0.0169613302487449,0.8210951989997541,0.013926866835893743,4.072183285349047,33.47051032112082,40.76325176653583
Mali,2010,b,MLI,35,5,0.00455,2.606584661735416,0.022504920520085646,0.8071683321638604,0.018165259161677768,3.992364650918191,29.39832703577177,36.42155652583719
Mali,2010,b,MLI,40,5,0.00597,2.6038218116048713,0.029429012566631527,0.7890030730021826,0.023219581350492124,3.8893771106351975,25.40596238485358,32.2000803978913
Mali,2010,b,MLI,45,5,0.00795,2.6141415709005087,0.03901007352374547,0.7657834916516905,0.02987327031260297,3.757644064478361,21.516585274218382,28.097478606923275
Mali,2010,b,MLI,50,5,0.01118,2.6171456219977607,0.05444944967535693,0.7359102213390875,0.04006990656238342,3.5840703544171215,17.758941209740023,24.13193986818833
Mali,2010,b,MLI,55,5,0.0156,2.6234147132233048,0.0752115519817661,0.695840314776704,0.052335230005836564,3.354822436271575,14.1748708553229,20.370867502656314
Mali,2010,b,MLI,60,5,0.02363,2.617026419037588,0.11185166986015851,0.6435050847708674,0.07197711829512438,3.0460058525232494,10.820048419051325,16.814239195800628
Mali,2010,b,MLI,65,5,0.03465,2.6030188759065638,0.15996411693056578,0.5715279664757431,0.09142396645841425,2.638498310488145,7.774042566528077,13.602208505151118
Mali,2010,b,MLI,70,5,0.05479,2.5630434442596544,0.2416806008245542,0.48010400001732884,0.11603182318245982,2.1177554879076443,5.135544256039931,10.696732907567046
Mali,2010,b,MLI,75,5,0.08111,2.498646528007179,0.3371478355240212,0.36407217683486903,0.1227461463943948,1.5133293847169869,3.0177887681322866,8.28898487758117
Mali,2010,b,MLI,80,5,0.1225,2.4182578388979405,0.4653323895075455,0.24132603044047427,0.11229681839523656,0.9167087215937677,1.5044593834152997,6.234136370077124
Mali,2010,b,MLI,85,NA,0.19831,4.555175161539903,1,0.1290292120452377,0.1290292120452377,0.5877506618215321,0.5877506618215321,4.555175161539903
Mali,2010,f,MLI,0,1,0.07428999999999998,0.31411,0.07068810405066944,1,0.07068810405066944,0.9515157363126864,59.46480375634825,59.46480375634825
Mali,2010,f,MLI,1,4,0.0151,1.2869904547095607,0.05802300385412957,0.9293118959493305,0.05392146772035646,3.5709581271759245,58.51328802003557,62.964100938643234
Mali,2010,f,MLI,5,5,0.00347,2.018909072238061,0.01717236246241108,0.875390428228974,0.015032521729673195,4.332138826995156,54.94232989285964,62.7632289788854
Mali,2010,f,MLI,10,5,0.00174,2.305781073579965,0.008659405219823467,0.8603579064993008,0.007450187746456435,4.281717095664619,50.610191065864484,58.824578333674694
Mali,2010,f,MLI,15,5,0.00139,2.525072817814576,0.0069261729346065184,0.8529077187528444,0.00590738635734294,4.249918242692762,46.328473970199866,54.318272600397144
Mali,2010,f,MLI,20,5,0.00199,2.649063956218714,0.009903667053196473,0.8470003323955014,0.008388409285991789,4.215281048237079,42.07855572750711,49.67950320456166
Mali,2010,f,MLI,25,5,0.0029,2.62926969800046,0.01440099148600534,0.8386119231095097,0.012076843164762615,4.16442867750435,37.86327467927003,45.149936026280024
Mali,2010,f,MLI,30,5,0.00381,2.600486350598464,0.018877419852646727,0.8265350799447471,0.015602849727057918,4.0952361488341,33.69884600176567,40.77122292742663
Mali,2010,f,MLI,35,5,0.00488,2.584790741543439,0.02411576624507973,0.8109322302176892,0.019556252104530974,4.007428709944873,29.603609852931577,36.50565207524763
Mali,2010,f,MLI,40,5,0.00601,2.588889178207081,0.029620772026462978,0.7913759781131582,0.023441167434909014,3.900360638088022,25.596181142986705,32.343894496285465
Mali,2010,f,MLI,45,5,0.00794,2.609200212472586,0.038960416352213395,0.7679348106782492,0.029919059955382757,3.768143571206897,21.69582050489868,28.252164380641467
Mali,2010,f,MLI,50,5,0.01099,2.612939640624887,0.05354530357127323,0.7380157507228665,0.039517277412837,3.59574862719172,17.927676933691785,24.291726722813312
Mali,2010,f,MLI,55,5,0.01524,2.621470901761309,0.07353446509802382,0.6984984733100296,0.051363711606639294,3.370322283900216,14.331928306500064,20.518195606905525
Mali,2010,f,MLI,60,5,0.02293,2.6168760111178546,0.10870956236981257,0.6471347617033902,0.0703497367390685,3.0680216632825337,10.961606022599849,16.93867594710362
Mali,2010,f,MLI,65,5,0.03359,2.609543695436845,0.15546673230338595,0.5767850249643217,0.08967088307272998,2.669570797044656,7.893584359317314,13.68548769067919
Mali,2010,f,MLI,70,5,0.05428,2.569806732629407,0.23977152465370852,0.48711414189159175,0.11679610048172986,2.15173361241212,5.224013562272659,10.724413670246662
Mali,2010,f,MLI,75,5,0.08081,2.5001114468967804,0.336143613749599,0.37031804140986185,0.1244800446761846,1.540403968273538,3.0722799498605387,8.296328037823548
Mali,2010,f,MLI,80,5,0.12185,2.4217549234539844,0.463604422774202,0.24583799673367726,0.1139715825716826,0.935343312036788,1.531875981587001,6.23124171991412
Mali,2010,f,MLI,85,NA,0.19371,4.523765003705849,1,0.13186641416199466,0.13186641416199466,0.5965326695502128,0.5965326695502128,4.523765003705849
Mali,2010,m,MLI,0,1,0.08864999999999999,0.29915,0.08346433165320918,1,0.08346433165320918,0.9415040231608484,58.60386730288023,58.60386730288023
Mali,2010,m,MLI,1,4,0.01527,1.2895219687288806,0.058652434418959835,0.9165356683467908,0.05375704818034767,3.520435375268348,57.66236327971938,62.91338708479111
Mali,2010,m,MLI,5,5,0.00351,2.049092629864599,0.01737008612179996,0.8627786201664431,0.014986538936338853,4.269669212632152,54.14192790445103,62.752978155631894
Mali,2010,m,MLI,10,5,0.00202,2.3158804271454687,0.010045533903376948,0.8477920812301043,0.008516524095011517,4.216101037134414,49.87225869181888,58.826049211802854
Mali,2010,m,MLI,15,5,0.00148,2.479724786731666,0.007372500519129109,0.8392755571350928,0.006187559480670844,4.180783432885706,45.65615765468447,54.3994844917609
Mali,2010,m,MLI,20,5,0.0018600000000000001,2.5888761326578495,0.009258478590011207,0.833087997654422,0.007713127389878773,4.146842682730522,41.47537422179876,49.785105941477504
Mali,2010,m,MLI,25,5,0.00231,2.5975377141027125,0.011486254870553443,0.8253748702645433,0.009480466123608526,4.10409788900802,37.32853153906824,45.22615466485424
Mali,2010,m,MLI,30,5,0.00304,2.6182160418240876,0.015090733683093372,0.8158944041409347,0.012312445166417,4.050146436321381,33.22443365006022,40.721487341297106
Mali,2010,m,MLI,35,5,0.0042,2.6304513953315634,0.020793065249257735,0.8035819589745178,0.016708932106083502,3.978317168115119,29.17428721373884,36.30530388085029
Mali,2010,m,MLI,40,5,0.00593,2.6208425988681188,0.029237505478627843,0.7868730268684343,0.023006204434050322,3.879629752790948,25.19597004562372,32.020375823400165
Mali,2010,m,MLI,45,5,0.00796,2.61958107133142,0.03905988798223156,0.763866822434384,0.029836552517630205,3.7483106177927388,21.31634029283277,27.90583340810543
Mali,2010,m,MLI,50,5,0.0114,2.6222201255379325,0.05549569535802586,0.7340302699167538,0.04073552024286966,3.573291249374531,17.568029675040034,23.933658317704555
Mali,2010,m,MLI,55,5,0.01604,2.626055800445744,0.07725815881007429,0.693294749673884,0.053562675872495635,3.3393189446693046,13.994738425665501,20.18584221537582
Mali,2010,m,MLI,60,5,0.02451,2.6173032332609525,0.11578799304516355,0.6397320738013884,0.07407329291208321,3.022166173483607,10.655419480996198,16.65606574589894
Mali,2010,m,MLI,65,5,0.03599,2.595066699446172,0.1656153993376322,0.5656587808893052,0.09368180488582048,2.60299541222063,7.63325330751259,13.494448535761979
Mali,2010,m,MLI,70,5,0.05544,2.554707027548252,0.24410711974866656,0.4719769760034848,0.1152129401998962,2.0781554870111143,5.03025789529196,10.657845935380584
Mali,2010,m,MLI,75,5,0.08147,2.4966942330930872,0.3383462116580312,0.3567640358035886,0.12070975996997442,1.481646740763157,2.9521024082808456,8.274663676879369
Mali,2010,m,MLI,80,5,0.12324,2.41496497543541,0.467321006324577,0.2360542758336142,0.11031312172978387,0.8951080958275226,1.4704556675176887,6.229311722165786
Mali,2010,m,MLI,85,NA,0.20334,4.575650476494551,1,0.12574115410383035,0.12574115410383035,0.5753475716901661,0.5753475716901661,4.575650476494551
Mali,2015,b,MLI,0,1,0.07221,0.2883106108804878,0.06868043740589226,1,0.06868043740589226,0.9511208614581397,60.8800878881987,60.8800878881987
Mali,2015,b,MLI,1,4,0.01151,1.3127774457124826,0.04465870917973329,0.9313195625941078,0.04159152949928667,3.6135125542386333,59.92896702674056,64.34844647718315
Mali,2015,b,MLI,5,5,0.00309,2.087885004943847,0.015312214032199803,0.8897280330948211,0.01362370607319605,4.408966366730114,56.315454472501926,63.29513331912766
Mali,2015,b,MLI,10,5,0.00181,2.328294251720721,0.009006446738304637,0.876104327021625,0.007890586958518494,4.359440308573753,51.906488105771814,59.246925856685785
Mali,2015,b,MLI,15,5,0.00138,2.500549734654825,0.00687628204352996,0.8682137400631066,0.0059700825507419284,4.326146775899948,47.54704779719806,54.764219457920674
Mali,2015,b,MLI,20,5,0.00184,2.612321510069469,0.009159758174080003,0.8622436575123646,0.00789794338994752,4.2923605380149565,43.22090102129811,50.126087498275766
Mali,2015,b,MLI,25,5,0.00241,2.610267757955164,0.011980998378736693,0.8543457141224171,0.01023591461578132,4.247267475427934,38.92854048328315,45.56532541779121
Mali,2015,b,MLI,30,5,0.0032,2.617320054501028,0.015878929894986345,0.8441097995066358,0.013403560330036849,4.188612603136514,34.68127300785522,41.08621061872008
Mali,2015,b,MLI,35,5,0.00437,2.6169372487048417,0.021624799677331278,0.830706239176599,0.0179638560129032,4.110722199749016,30.492660404718706,36.70691150092145
Mali,2015,b,MLI,40,5,0.00586,2.610353136108711,0.028895368600037472,0.8127423831636957,0.02348449073838788,4.007592276175406,26.38193820496969,32.46039427927319
Mali,2015,b,MLI,45,5,0.00787,2.615746005078092,0.03862523307745733,0.7892578924253079,0.030485270053150257,3.873604835216043,22.374345928794284,28.348586873221166
Mali,2015,b,MLI,50,5,0.01105,2.614932700713958,0.05383127703518357,0.7587726223721576,0.04084569924162834,3.6964433702831077,18.500741093578238,24.382457337139034
Mali,2015,b,MLI,55,5,0.01526,2.62120151788934,0.07362729496797109,0.7179269231305293,0.052859017334779386,3.4638936654508123,14.804297723295132,20.620897818876617
Mali,2015,b,MLI,60,5,0.02303,2.616580437942533,0.1091582850835758,0.6650679057957499,0.07259767206078921,3.152308817229232,11.340404057844319,17.0514979884281
Mali,2015,b,MLI,65,5,0.03362,2.6044659482743646,0.1555706718189487,0.5924702337349607,0.0921709922948774,2.7415524180510835,8.188095240615088,13.820264334626474
Mali,2015,b,MLI,70,5,0.05322,2.566211174796498,0.23558549618030963,0.5002992414400833,0.11786324503329455,2.214641958536162,5.4465428225640045,10.88657021922807
Mali,2015,b,MLI,75,5,0.07866,2.5037335721271283,0.328748211832974,0.3824359964067887,0.12572514995929346,1.598336511051277,3.231900864027842,8.450828097756103
Mali,2015,b,MLI,80,5,0.11898,2.4260170715846723,0.45542496959075723,0.25671084644749526,0.11691252943696807,0.982623377348866,1.633564352976565,6.36344110731089
Mali,2015,b,MLI,85,NA,0.19373,4.656286209645011,1,0.13979831701052717,0.13979831701052717,0.6509409756276993,0.6509409756276993,4.656286209645011
Mali,2015,f,MLI,0,1,0.06540000000000001,0.30048020599999997,0.06253893176834094,1,0.06253893176834094,0.9562527793324301,61.383518281267186,61.383518281267186
Mali,2015,f,MLI,1,4,0.01141,1.3002491580129092,0.044276111699129705,0.9374610682316591,0.041507130970610394,3.6377853611402626,60.42726550193476,64.45842664796655
